,name,symbol,has_intraday,has_eod,country,acronym,country_code,city
386,DOLLARAMA INC,DOL.XTSE,False,True,Canada,TSX,CA,Toronto
387,CENOVUS ENERGY INC.,CVE.XTSE,False,True,Canada,TSX,CA,Toronto
388,"CANADIAN TIRE CORPORATION, LIMITED",CTC.XTSE,False,True,Canada,TSX,CA,Toronto
390,"CANADIAN UTILITIES LTD., CL.A, NV",CU.XTSE,False,True,Canada,TSX,CA,Toronto
392,BAUSCH HEALTH COMPANIES INC,BHC.XTSE,False,True,Canada,TSX,CA,Toronto
393,ALGONQUIN POWER AND UTILITIES CORP.,AQN.XTSE,False,True,Canada,TSX,CA,Toronto
394,CAE INC,CAE.XTSE,False,True,Canada,TSX,CA,Toronto
397,WSP GLOBAL INC,WSP.XTSE,False,True,Canada,TSX,CA,Toronto
399,THE STARS GROUP INC,TSGI.XTSE,False,True,Canada,TSX,CA,Toronto
400,AIR CANADA,AC.XTSE,False,True,Canada,TSX,CA,Toronto
401,KIRKLAND LAKE GOLD LTD,KL.XTSE,False,True,Canada,TSX,CA,Toronto
402,KINROSS GOLD CORP.,K.XTSE,False,True,Canada,TSX,CA,Toronto
403,IGM FINANCIAL INC.,IGM.XTSE,False,True,Canada,TSX,CA,Toronto
404,CANOPY GROWTH CORPORATION,WEED.XTSE,False,True,Canada,TSX,CA,Toronto
405,INTER PIPELINE LTD,IPL.XTSE,False,True,Canada,TSX,CA,Toronto
413,ONEX CORPORATION,ONEX.XTSE,False,True,Canada,TSX,CA,Toronto
415,KEYERA CORP,KEY.XTSE,False,True,Canada,TSX,CA,Toronto
416,FIRST QUANTUM MINERALS LTD,FM.XTSE,False,True,Canada,TSX,CA,Toronto
417,IA FINANCIAL CORPORATION,IAG.XTSE,False,True,Canada,TSX,CA,Toronto
419,HUSKY ENERGY INC.,HSE.XTSE,False,True,Canada,TSX,CA,Toronto
420,GILDAN ACTIVEWEAR INC.,GIL.XTSE,False,True,Canada,TSX,CA,Toronto
421,TMX GROUP LIMITED,X.XTSE,False,True,Canada,TSX,CA,Toronto
422,PARKLAND FUEL CORPORATION,PKI.XTSE,False,True,Canada,TSX,CA,Toronto
423,KATANGA MINING LIMITED,KAT.XTSE,False,True,Canada,TSX,CA,Toronto
424,NORTHLAND POWER INC.,NPI.XTSE,False,True,Canada,TSX,CA,Toronto
425,PAN AMERICAN SILVER CORP,PAAS.XTSE,False,True,Canada,TSX,CA,Toronto
428,RITCHIE BROS AUCTIONEERS INC.,RBA.XTSE,False,True,Canada,TSX,CA,Toronto
429,SNC-LAVALIN SV,SNC.XTSE,False,True,Canada,TSX,CA,Toronto
431,ALTAGAS LTD.,ALA.XTSE,False,True,Canada,TSX,CA,Toronto
432,FIRSTSERVICE CORPORATION,FSV.XTSE,False,True,Canada,TSX,CA,Toronto
433,ELEMENT FLEET MANAGEMENT CORP,EFN.XTSE,False,True,Canada,TSX,CA,Toronto
434,TOROMONT IND,TIH.XTSE,False,True,Canada,TSX,CA,Toronto
435,B2GOLD CORP.,BTO.XTSE,False,True,Canada,TSX,CA,Toronto
436,COGECO COMMUNICATIONS INC,CCA.XTSE,False,True,Canada,TSX,CA,Toronto
437,CI FINANCIAL CORP.,CIX.XTSE,False,True,Canada,TSX,CA,Toronto
438,LUNDIN MINING CORP.,LUN.XTSE,False,True,Canada,TSX,CA,Toronto
439,BRP INC,DOO.XTSE,False,True,Canada,TSX,CA,Toronto
440,YAMANA GOLD INC,YRI.XTSE,False,True,Canada,TSX,CA,Toronto
442,DESCARTES SYS,DSG.XTSE,False,True,Canada,TSX,CA,Toronto
443,STANTEC INC,STN.XTSE,False,True,Canada,TSX,CA,Toronto
444,GENWORTH MI CANADA INC.,MIC.XTSE,False,True,Canada,TSX,CA,Toronto
445,TRANSALTA RENEWABLES INC,RNW.XTSE,False,True,Canada,TSX,CA,Toronto
446,CAMECO CORP,CCO.XTSE,False,True,Canada,TSX,CA,Toronto
449,COLLIERS INTERNATIONAL GROUP INC,CIGI.XTSE,False,True,Canada,TSX,CA,Toronto
451,BOYD GROUP SERVICES INC,BYD.XTSE,False,True,Canada,TSX,CA,Toronto
452,CANADA GOOSE HOLDINGS INC,GOOS.XTSE,False,True,Canada,TSX,CA,Toronto
453,OVINTIV INC,OVV.XTSE,False,True,Canada,TSX,CA,Toronto
455,SPROTT PHYSICAL GOLD SILVER TRUST,CEF.XTSE,False,True,Canada,TSX,CA,Toronto
456,GIBSON ENERGY INC,GEI.XTSE,False,True,Canada,TSX,CA,Toronto
457,NOVAGOLD RES INC.,NG.XTSE,False,True,Canada,TSX,CA,Toronto
458,BLACKBERRY LIMITED,BB.XTSE,False,True,Canada,TSX,CA,Toronto
459,CAPITAL POWER CORPORATION,CPX.XTSE,False,True,Canada,TSX,CA,Toronto
460,IVANHOE MINES LTD,IVN.XTSE,False,True,Canada,TSX,CA,Toronto
462,TFI INTERNATIONAL INC,TFII.XTSE,False,True,Canada,TSX,CA,Toronto
463,PATTERN ENERGY GROUP INC,PEGI.XTSE,False,True,Canada,TSX,CA,Toronto
464,INNERGEX RENEWABLE ENERGY INC.,INE.XTSE,False,True,Canada,TSX,CA,Toronto
465,PREMIUM BRANDS HOLDINGS CORPORATION,PBH.XTSE,False,True,Canada,TSX,CA,Toronto
466,WEST FRASER TIMBER CO LTD,WFT.XTSE,False,True,Canada,TSX,CA,Toronto
468,SPROTT PHYSICAL GOLD TRUST CAD,PHYS.XTSE,False,True,Canada,TSX,CA,Toronto
470,FINNING INTL,FTT.XTSE,False,True,Canada,TSX,CA,Toronto
471,BALLARD POWER SYSTEMS INC,BLDP.XTSE,False,True,Canada,TSX,CA,Toronto
472,ALAMOS GOLD INC CLS A,AGI.XTSE,False,True,Canada,TSX,CA,Toronto
473,E-L FINANCIAL,ELF.XTSE,False,True,Canada,TSX,CA,Toronto
474,TOURMALINE OIL CORP,TOU.XTSE,False,True,Canada,TSX,CA,Toronto
475,METHANEX CORP,MX.XTSE,False,True,Canada,TSX,CA,Toronto
476,KINAXIS INC,KXS.XTSE,False,True,Canada,TSX,CA,Toronto
477,SPIN MASTER CORP,TOY.XTSE,False,True,Canada,TSX,CA,Toronto
478,MICROSOFT CORP,MSFT.XSGO,False,True,Chile,BVS,CL,Santiago
479,APPLE INC,AAPL.XSGO,False,True,Chile,BVS,CL,Santiago
480,VISA INC,V.XSGO,False,True,Chile,BVS,CL,Santiago
481,JPMORGAN CHASE &CO,JPM.XSGO,False,True,Chile,BVS,CL,Santiago
482,JOHNSON & JOHNSON,JNJ.XSGO,False,True,Chile,BVS,CL,Santiago
483,WALMART INC,WMT.XSGO,False,True,Chile,BVS,CL,Santiago
484,BK OF AMERICA CORP,BAC.XSGO,False,True,Chile,BVS,CL,Santiago
485,CHEVRON CORP,CVX.XSGO,False,True,Chile,BVS,CL,Santiago
486,PFIZER INC,PFE.XSGO,False,True,Chile,BVS,CL,Santiago
487,BOEING CO,BA.XSGO,False,True,Chile,BVS,CL,Santiago
488,AMER EXPRESS CO,AXP.XSGO,False,True,Chile,BVS,CL,Santiago
489,3M COMPANY,MMM.XSGO,False,True,Chile,BVS,CL,Santiago
490,CATERPILLAR INC,CAT.XSGO,False,True,Chile,BVS,CL,Santiago
491,TARGET CORP,TGT.XSGO,False,True,Chile,BVS,CL,Santiago
492,ENEL AMERICAS SA,ENELAM.XSGO,False,True,Chile,BVS,CL,Santiago
493,EMPRESAS COPEC SA,COPEC.XSGO,False,True,Chile,BVS,CL,Santiago
495,BANCO DE CHILE,CHILE.XSGO,False,True,Chile,BVS,CL,Santiago
496,S A C I FALABELLA,FALABELLA.XSGO,False,True,Chile,BVS,CL,Santiago
497,BCO SANTANDER-CHIL,BSANTANDER.XSGO,False,True,Chile,BVS,CL,Santiago
498,QUIMICA Y MINERA,SQM_A.XSGO,False,True,Chile,BVS,CL,Santiago
499,ENEL CHILE SA,ENELCHILE.XSGO,False,True,Chile,BVS,CL,Santiago
500,BCO CREDITO INVERS,BCI.XSGO,False,True,Chile,BVS,CL,Santiago
501,EMPRESAS CMPC SA,CMPC.XSGO,False,True,Chile,BVS,CL,Santiago
502,LATAM AIRLINES GP,LTM.XSGO,False,True,Chile,BVS,CL,Santiago
503,ANTARCHILE SA,ANTARCHILE.XSGO,False,True,Chile,BVS,CL,Santiago
504,CENCOSUD SA,CENCOSUD.XSGO,False,True,Chile,BVS,CL,Santiago
505,PLAZA SA,MALLPLAZA.XSGO,False,True,Chile,BVS,CL,Santiago
506,ENEL GENERACION CH,ENELGXCH.XSGO,False,True,Chile,BVS,CL,Santiago
507,COMPANIA CERVECERI,CCU.XSGO,False,True,Chile,BVS,CL,Santiago
508,QUINENCO SA,QUINENCO.XSGO,False,True,Chile,BVS,CL,Santiago
509,COLBUN S.A.,COLBUN.XSGO,False,True,Chile,BVS,CL,Santiago
510,BANMEDICA SA,BANMEDICA.XSGO,False,True,Chile,BVS,CL,Santiago
511,AGUAS ANDINAS S.A.,AGUAS_A.XSGO,False,True,Chile,BVS,CL,Santiago
512,ITAU CORPBANCA,ITAUCORP.XSGO,False,True,Chile,BVS,CL,Santiago
513,MINERA VALPARAISO,MINERA.XSGO,False,True,Chile,BVS,CL,Santiago
514,PARQUE ARAUCO SA,PARAUCO.XSGO,False,True,Chile,BVS,CL,Santiago
515,EMP NAC TELECOMUNI,ENTEL.XSGO,False,True,Chile,BVS,CL,Santiago
516,ENGIE ENERGIA,ECL.XSGO,False,True,Chile,BVS,CL,Santiago
517,ELECTRICA PEHUENCH,PEHUENCHE.XSGO,False,True,Chile,BVS,CL,Santiago
518,AES GENER SA,AESGENER.XSGO,False,True,Chile,BVS,CL,Santiago
519,MOLIBDENOS Y METAL,MOLYMET.XSGO,False,True,Chile,BVS,CL,Santiago
520,VINA CONCHA Y TORO,CONCHATORO.XSGO,False,True,Chile,BVS,CL,Santiago
521,SIGDO KOPPERS S.A.,SK.XSGO,False,True,Chile,BVS,CL,Santiago
522,AFP PROVIDA,PROVIDA.XSGO,False,True,Chile,BVS,CL,Santiago
523,SUDAMERICANA VAPOR,VAPORES.XSGO,False,True,Chile,BVS,CL,Santiago
524,FORESTAL PACIFICO,PASUR.XSGO,False,True,Chile,BVS,CL,Santiago
525,ENAEX SA,ENAEX.XSGO,False,True,Chile,BVS,CL,Santiago
526,CIA GRAL DE ELECTR,CGE.XSGO,False,True,Chile,BVS,CL,Santiago
527,CAP SA,CAP.XSGO,False,True,Chile,BVS,CL,Santiago
528,SMU SA,SMU.XSGO,False,True,Chile,BVS,CL,Santiago
529,INVERSIONES AGUAS,IAM.XSGO,False,True,Chile,BVS,CL,Santiago
530,ALMENDRAL SA,ALMENDRAL.XSGO,False,True,Chile,BVS,CL,Santiago
531,GRUPO SECURITY SA,SECURITY.XSGO,False,True,Chile,BVS,CL,Santiago
532,HORTIFRUT S.A.,HF.XSGO,False,True,Chile,BVS,CL,Santiago
533,RIPLEY CORP SA,RIPLEY.XSGO,False,True,Chile,BVS,CL,Santiago
534,INV LA CONSTRUCCIO,ILC.XSGO,False,True,Chile,BVS,CL,Santiago
535,AFP CUPRUM SA,CUPRUM.XSGO,False,True,Chile,BVS,CL,Santiago
536,AFP HABITAT SA,HABITAT.XSGO,False,True,Chile,BVS,CL,Santiago
537,SOCIEDAD MATRIZ SA,SMSAAM.XSGO,False,True,Chile,BVS,CL,Santiago
538,SONDA S.A.,SONDA.XSGO,False,True,Chile,BVS,CL,Santiago
539,EMPRESAS LIPIGAS,LIPIGAS.XSGO,False,True,Chile,BVS,CL,Santiago
540,PAMPA CALICHERA SA,CALICHERAA.XSGO,False,True,Chile,BVS,CL,Santiago
541,INVERCAP SA,INVERCAP.XSGO,False,True,Chile,BVS,CL,Santiago
542,MULTIEXPORT FOODS,MULTIFOODS.XSGO,False,True,Chile,BVS,CL,Santiago
543,SOCIEDAD PUNTA DEL,PUCOBRE.XSGO,False,True,Chile,BVS,CL,Santiago
544,SALMONES CAMANCHAC,SALMOCAM.XSGO,False,True,Chile,BVS,CL,Santiago
545,CAROZZI SA,CAROZZI.XSGO,False,True,Chile,BVS,CL,Santiago
547,TELEFONICA CHILE S,CTC.XSGO,False,True,Chile,BVS,CL,Santiago
548,CGE GAS NATURAL SA,CGEGAS.XSGO,False,True,Chile,BVS,CL,Santiago
550,BLUMAR SA,BLUMAR.XSGO,False,True,Chile,BVS,CL,Santiago
551,EMPRESAS GASCO SA,GASCO.XSGO,False,True,Chile,BVS,CL,Santiago
552,NORTE GRANDE SA,NORTEGRAN.XSGO,False,True,Chile,BVS,CL,Santiago
553,CRISTALERIAS CHILE,CRISTALES.XSGO,False,True,Chile,BVS,CL,Santiago
554,BANVIDA SA,BANVIDA.XSGO,False,True,Chile,BVS,CL,Santiago
555,WATTS SA,WATTS.XSGO,False,True,Chile,BVS,CL,Santiago
556,VINA SAN PEDRO TAR,VSPT.XSGO,False,True,Chile,BVS,CL,Santiago
558,FORUS S.A.,FORUS.XSGO,False,True,Chile,BVS,CL,Santiago
559,ESVAL S.A.,ESVAL_C.XSGO,False,True,Chile,BVS,CL,Santiago
560,INST DIAGNOSTICO,INDISA.XSGO,False,True,Chile,BVS,CL,Santiago
561,SOCOVESA SA,SOCOVESA.XSGO,False,True,Chile,BVS,CL,Santiago
562,COMPANIA PESQUERA,CAMANCHACA.XSGO,False,True,Chile,BVS,CL,Santiago
564,CEMENTOS BIO BIO,CEMENTOS.XSGO,False,True,Chile,BVS,CL,Santiago
565,PUERTO VENTANAS SA,VENTANAS.XSGO,False,True,Chile,BVS,CL,Santiago
566,BESALCO SA,BESALCO.XSGO,False,True,Chile,BVS,CL,Santiago
567,MASISA S.A.,MASISA.XSGO,False,True,Chile,BVS,CL,Santiago
568,EMPRESAS TRICOT SA,TRICOT.XSGO,False,True,Chile,BVS,CL,Santiago
569,SALFACORP SA,SALFACORP.XSGO,False,True,Chile,BVS,CL,Santiago
570,INDUSTRIAL VOLCAN,VOLCAN.XSGO,False,True,Chile,BVS,CL,Santiago
572,CEMENTO POLPAICO,POLPAICO.XSGO,False,True,Chile,BVS,CL,Santiago
573,CINTAC SA,CINTAC.XSGO,False,True,Chile,BVS,CL,Santiago
574,GRP EMPR NAVIERAS,NAVIERA.XSGO,False,True,Chile,BVS,CL,Santiago
575,ECHEVERRIA IZQ SA,EISA.XSGO,False,True,Chile,BVS,CL,Santiago
576,INVEXANS SA,INVEXANS.XSGO,False,True,Chile,BVS,CL,Santiago
577,ZONA FRANCA IQUIQU,ZOFRI.XSGO,False,True,Chile,BVS,CL,Santiago
578,OXIQUIM SA,OXIQUIM.XSGO,False,True,Chile,BVS,CL,Santiago
579,INV SIEMEL SA,SIEMEL.XSGO,False,True,Chile,BVS,CL,Santiago
580,EMP CONSTR MOLLER,MOLLER.XSGO,False,True,Chile,BVS,CL,Santiago
581,MELON SA,MELON.XSGO,False,True,Chile,BVS,CL,Santiago
582,BOLSA DE COMERCIO,BOLSASTGO.XSGO,False,True,Chile,BVS,CL,Santiago
583,NITRATOS DE CHILE,NITRATOS.XSGO,False,True,Chile,BVS,CL,Santiago
584,DUNCAN FOX,DUNCANFOX.XSGO,False,True,Chile,BVS,CL,Santiago
586,INGEVEC SA,INGEVEC.XSGO,False,True,Chile,BVS,CL,Santiago
587,ELEC MAGALLANES SA,EDELMAG.XSGO,False,True,Chile,BVS,CL,Santiago
588,INMOBIL MANQUEHUE,MANQUEHUE.XSGO,False,True,Chile,BVS,CL,Santiago
589,CHILENA FOSFOROS,FOSFOROS.XSGO,False,True,Chile,BVS,CL,Santiago
590,ENJOY SA,ENJOY.XSGO,False,True,Chile,BVS,CL,Santiago
591,EMPRESAS LA POLAR,NUEVAPOLAR.XSGO,False,True,Chile,BVS,CL,Santiago
592,EMPRESAS HITES S A,HITES.XSGO,False,True,Chile,BVS,CL,Santiago
593,SOQUIMICH COMERCIA,SOQUICOM.XSGO,False,True,Chile,BVS,CL,Santiago
594,COMPANIAS CIC SA,CIC.XSGO,False,True,Chile,BVS,CL,Santiago
595,EMPRESAS IANSA SA,IANSA.XSGO,False,True,Chile,BVS,CL,Santiago
596,CLUB DE POLO,POLO.XSGO,False,True,Chile,BVS,CL,Santiago
600,ENVASES PACIFICO,EDELPA.XSGO,False,True,Chile,BVS,CL,Santiago
601,CRUZADOS S.A.D.P.,CRUZADOS.XSGO,False,True,Chile,BVS,CL,Santiago
604,SCHWAGER ENERGY SA,SCHWAGER.XSGO,False,True,Chile,BVS,CL,Santiago
606,SOPROCAL CALERIAS,SOPROCAL.XSGO,False,True,Chile,BVS,CL,Santiago
607,Industrial and Coml Bank of China Ltd,601398.XSHG,False,True,China,SSE,CN,Shanghai
608,China Construction Bank Corp,601939.XSHG,False,True,China,SSE,CN,Shanghai
609,Ping An Insurance Grp Company of China Ltd,601318.XSHG,False,True,China,SSE,CN,Shanghai
610,Kweichow Moutai Company Ltd,600519.XSHG,False,True,China,SSE,CN,Shanghai
611,Agricultural Bank of China Ltd,601288.XSHG,False,True,China,SSE,CN,Shanghai
612,Bank of China Ltd,601988.XSHG,False,True,China,SSE,CN,Shanghai
613,PetroChina Company Ltd,601857.XSHG,False,True,China,SSE,CN,Shanghai
614,China Merchants Bank Company Ltd,600036.XSHG,False,True,China,SSE,CN,Shanghai
615,China Life Insurance Company Ltd,601628.XSHG,False,True,China,SSE,CN,Shanghai
616,China Petroleum Chemical Corp,600028.XSHG,False,True,China,SSE,CN,Shanghai
617,Wuliangye Yibin Company Ltd,000858.XSHE,False,True,China,SZSE,CN,Shenzhen
618,Postal Savings Bank of China,601658.XSHG,False,True,China,SSE,CN,Shanghai
619,Bank of Communications Company Ltd,601328.XSHG,False,True,China,SSE,CN,Shanghai
620,Midea Group Company Ltd,000333.XSHE,False,True,China,SZSE,CN,Shenzhen
621,China Yangtze Power Company Ltd,600900.XSHG,False,True,China,SSE,CN,Shanghai
622,Jiangsu Hengrui Medicine Company Ltd,600276.XSHG,False,True,China,SSE,CN,Shanghai
623,Gree Electric Appliances Inc of Zhuhai,000651.XSHE,False,True,China,SZSE,CN,Shenzhen
624,Industrial Bank Company Ltd,601166.XSHG,False,True,China,SSE,CN,Shanghai
625,China Vanke Company Ltd,000002.XSHE,False,True,China,SZSE,CN,Shenzhen
626,BeijingShanghai High Speed Railway Company Ltd,601816.XSHG,False,True,China,SSE,CN,Shanghai
627,Foxconn Industrial Internet Company,601138.XSHG,False,True,China,SSE,CN,Shanghai
628,Hangzhou Hikvision Digital Techgy Company Ltd,002415.XSHE,False,True,China,SZSE,CN,Shenzhen
629,Shanghai Pudong Development Bank Company Ltd,600000.XSHG,False,True,China,SSE,CN,Shanghai
630,China Shenhua Energy Company Ltd,601088.XSHG,False,True,China,SSE,CN,Shanghai
631,Contemporary Amperex Technology Company. Ltd,300750.XSHE,False,True,China,SZSE,CN,Shenzhen
632,CITIC Securities Company Ltd,600030.XSHG,False,True,China,SSE,CN,Shanghai
633,Peoples Insurance Company Group of China Ltd,601319.XSHG,False,True,China,SSE,CN,Shanghai
634,Shenzhen Mindray BioMedical Electronics Company. L,300760.XSHE,False,True,China,SZSE,CN,Shenzhen
635,Anhui Conch Cement Company Ltd,600585.XSHG,False,True,China,SSE,CN,Shanghai
636,China Pacific Insurance Group Company Ltd,601601.XSHG,False,True,China,SSE,CN,Shanghai
637,Ping An Bank Company Ltd,000001.XSHE,False,True,China,SZSE,CN,Shenzhen
638,Foshan Haitian Flavouring Food Company Ltd,603288.XSHG,False,True,China,SSE,CN,Shanghai
639,China CITIC Bank Corporation Ltd,601998.XSHG,False,True,China,SSE,CN,Shanghai
640,Luxshare Precision Industry Company Ltd,002475.XSHE,False,True,China,SZSE,CN,Shenzhen
641,SAIC Motor Corporation Ltd,600104.XSHG,False,True,China,SSE,CN,Shanghai
642,Muyuan Foodstuff Company Ltd,002714.XSHE,False,True,China,SZSE,CN,Shenzhen
643,China Minsheng Banking Corp Ltd,600016.XSHG,False,True,China,SSE,CN,Shanghai
644,CSC Financial Company,601066.XSHG,False,True,China,SSE,CN,Shanghai
645,ZTE Corp,000063.XSHE,False,True,China,SZSE,CN,Shenzhen
646,China State Const Eng Corp Ltd,601668.XSHG,False,True,China,SSE,CN,Shanghai
647,Maanshan Dingtai Rar ErthNw Mtrl Company Ltd,002352.XSHE,False,True,China,SZSE,CN,Shenzhen
648,China Everbright Bank Company Ltd,601818.XSHG,False,True,China,SSE,CN,Shanghai
649,Poly Real Estate Group Company Ltd,600048.XSHG,False,True,China,SSE,CN,Shanghai
650,CRRC Corp Ltd,601766.XSHG,False,True,China,SSE,CN,Shanghai
651,BYD Company Ltd,002594.XSHE,False,True,China,SZSE,CN,Shenzhen
652,Wens Foodstuff Group Company Ltd,300498.XSHE,False,True,China,SZSE,CN,Shenzhen
653,BOE Technology Group Company Ltd,000725.XSHE,False,True,China,SZSE,CN,Shenzhen
654,Inner Mongolia Yili Industrial Group Company,600887.XSHG,False,True,China,SSE,CN,Shanghai
655,Wuxi AppTec Company Ltd,603259.XSHG,False,True,China,SSE,CN,Shanghai
656,Huatai Securities Company Ltd,601688.XSHG,False,True,China,SSE,CN,Shanghai
657,China United Network Communications Ltd,600050.XSHG,False,True,China,SSE,CN,Shanghai
658,HAITONG Securities Company Ltd,600837.XSHG,False,True,China,SSE,CN,Shanghai
659,CGN Power Company Ltd,003816.XSHE,False,True,China,SZSE,CN,Shenzhen
660,JoinuIn Holding Company Ltd,600745.XSHG,False,True,China,SSE,CN,Shanghai
661,China Intl Travel Service Corp,601888.XSHG,False,True,China,SSE,CN,Shanghai
662,Guotai Junan Securities Company Ltd,601211.XSHG,False,True,China,SSE,CN,Shanghai
663,360 Security Technology Inc,601360.XSHG,False,True,China,SSE,CN,Shanghai
664,Bank of Ningbo Company Ltd,002142.XSHE,False,True,China,SZSE,CN,Shenzhen
665,Jiangsu Yanghe Brewery JSC Ltd,002304.XSHE,False,True,China,SZSE,CN,Shenzhen
666,Wanhua Chemical Group Company Ltd,600309.XSHG,False,True,China,SSE,CN,Shanghai
667,Sany Heavy Industry Company LTD,600031.XSHG,False,True,China,SSE,CN,Shanghai
668,Will Semiconductor Company Ltd Shanghai,603501.XSHG,False,True,China,SSE,CN,Shanghai
669,China Merchants Shekou Industrial Zone Holdings Co,001979.XSHE,False,True,China,SZSE,CN,Shenzhen
670,China Communications Construction Company Ltd,601800.XSHG,False,True,China,SSE,CN,Shanghai
671,Shenzhen Goodix Technology Company Ltd,603160.XSHG,False,True,China,SSE,CN,Shanghai
672,New China Life Insurance Company Ltd,601336.XSHG,False,True,China,SSE,CN,Shanghai
673,Wuhu Yaxia Automobile Corp,002607.XSHE,False,True,China,SZSE,CN,Shenzhen
674,China Railway Group Ltd,601390.XSHG,False,True,China,SSE,CN,Shanghai
675,Aier Eye Hospital Group Company Ltd,300015.XSHE,False,True,China,SZSE,CN,Shenzhen
676,China Railway Construction Corp Ltd,601186.XSHG,False,True,China,SSE,CN,Shanghai
677,Shanghai International Airport Company Ltd,600009.XSHG,False,True,China,SSE,CN,Shanghai
678,Bank of Shanghai,601229.XSHG,False,True,China,SSE,CN,Shanghai
679,East Money Information Company Ltd,300059.XSHE,False,True,China,SZSE,CN,Shenzhen
680,Shenwan Hongyuan Group Company Ltd,000166.XSHE,False,True,China,SZSE,CN,Shenzhen
681,Weichai Power Company Ltd,000338.XSHE,False,True,China,SZSE,CN,Shenzhen
682,China Merchants Securities CO LTD,600999.XSHG,False,True,China,SSE,CN,Shanghai
683,XiAn LONGi Silicon Materials Company Ltd,601012.XSHG,False,True,China,SSE,CN,Shanghai
684,GF Securities Company Ltd,000776.XSHE,False,True,China,SZSE,CN,Shenzhen
685,Giga Device Semiconductor Beijing Inc,603986.XSHG,False,True,China,SSE,CN,Shanghai
686,Yongyou Network Technology Company Ltd,600588.XSHG,False,True,China,SSE,CN,Shanghai
687,Baoshan Iron Steel Company Ltd,600019.XSHG,False,True,China,SSE,CN,Shanghai
688,Lu Zhou Lao Jiao CompanyLtd,000568.XSHE,False,True,China,SZSE,CN,Shenzhen
689,Henan Shuanghui Investment Development,000895.XSHE,False,True,China,SZSE,CN,Shenzhen
690,Qingdao Haier Company Ltd,600690.XSHG,False,True,China,SSE,CN,Shanghai
691,Guangzhou Automobile Group Company Ltd,601238.XSHG,False,True,China,SSE,CN,Shanghai
692,BEIJING KINGSOFT OFFICE SOFTWARE.INC,688111.XSHG,False,True,China,SSE,CN,Shanghai
693,Air China Ltd,601111.XSHG,False,True,China,SSE,CN,Shanghai
694,Bank of Beijing CompanyLtd,601169.XSHG,False,True,China,SSE,CN,Shanghai
695,New Hope Liuhe Company Ltd,000876.XSHE,False,True,China,SZSE,CN,Shenzhen
696,Hua Xia Bank Company Ltd,600015.XSHG,False,True,China,SSE,CN,Shanghai
697,China Galaxy Securities Company Ltd,601881.XSHG,False,True,China,SSE,CN,Shanghai
698,Zijin Mining Group Company Ltd,601899.XSHG,False,True,China,SSE,CN,Shanghai
699,Daqin Railway Company Ltd,601006.XSHG,False,True,China,SSE,CN,Shanghai
700,Shanghai International Port Group Company Ltd,600018.XSHG,False,True,China,SSE,CN,Shanghai
701,Shandong Gold Mining Company Ltd,600547.XSHG,False,True,China,SSE,CN,Shanghai
702,Dalian Rubber Plastics Machinery,600346.XSHG,False,True,China,SSE,CN,Shanghai
703,Gongniu Group Company Ltd,603195.XSHG,False,True,China,SSE,CN,Shanghai
704,Yunnan Baiyao Group Company Ltd,000538.XSHE,False,True,China,SZSE,CN,Shenzhen
705,BOE Technology Group Company Ltd,200725.XSHE,False,True,China,SZSE,CN,Shenzhen
706,China Shipbuilding Industry Company Ltd,601989.XSHG,False,True,China,SSE,CN,Shanghai
707,Avary Holding,002938.XSHE,False,True,China,SZSE,CN,Shenzhen
708,MONTAGE TECHNOLOGY,688008.XSHG,False,True,China,SSE,CN,Shanghai
709,Jinan Diesel Engine Company Ltd,000617.XSHE,False,True,China,SZSE,CN,Shenzhen
710,Guosen Securities CompanyLtd,002736.XSHE,False,True,China,SZSE,CN,Shenzhen
711,SANAN OPTOELECTRONICS COLTD,600703.XSHG,False,True,China,SSE,CN,Shanghai
712,Changchun High New Tech Industry Inc,000661.XSHE,False,True,China,SZSE,CN,Shenzhen
713,Chongqing Zhifei Biological Prdct Company Ltd,300122.XSHE,False,True,China,SZSE,CN,Shenzhen
714,Unisplendour Corporation Ltd,000938.XSHE,False,True,China,SZSE,CN,Shenzhen
715,NARI Technology Development Company Ltd,600406.XSHG,False,True,China,SSE,CN,Shanghai
716,HUAYU Automotive Systems Company Ltd,600741.XSHG,False,True,China,SSE,CN,Shanghai
717,China Molybdenum Luoyang Company Ltd,603993.XSHG,False,True,China,SSE,CN,Shanghai
718,Suning Commerce Group Company Ltd,002024.XSHE,False,True,China,SZSE,CN,Shenzhen
719,ADVANCED MICRO-FABRICATION EQUIPMENT INC. CHINA ,688012.XSHG,False,True,China,SSE,CN,Shanghai
720,Daye Special Steel Company Ltd,000708.XSHE,False,True,China,SZSE,CN,Shenzhen
721,TCL Corp,000100.XSHE,False,True,China,SZSE,CN,Shenzhen
722,Anhui USTC iFlytek Company Ltd,002230.XSHE,False,True,China,SZSE,CN,Shenzhen
723,Lens Technology Company Ltd,300433.XSHE,False,True,China,SZSE,CN,Shenzhen
724,Sangfor Technologies Inc,300454.XSHE,False,True,China,SZSE,CN,Shenzhen
725,Yonghui Superstores Company Ltd,601933.XSHG,False,True,China,SSE,CN,Shanghai
726,Great Wall Motor Company Ltd,601633.XSHG,False,True,China,SSE,CN,Shanghai
727,JPMF Guangdong Company Ltd,002600.XSHE,False,True,China,SZSE,CN,Shenzhen
728,Mango Excellent Media Company Ltd,300413.XSHE,False,True,China,SZSE,CN,Shenzhen
