Time,AA,BATS.XLON,BP.XLON,CAT,DGE.XLON,FDX,HSBA.XLON,ULVR.XLON,WMT,NYSE,LSE,NYSEQ1,LSEQ1,NYSEQ3,LSEQ3,USA_GDP,GBR_GDP
2022-07-18,1.6147905452843503,2.8179403953968674,-0.5850234009360356,-0.8741858073363029,2.480728801681842,-2.76997189883581,-1.4970627250331825,0.3374870197300206,2.646472698286173,-0.657396147270839,1.594174459081299,2.5412809010213033,-1.4970627250331825,-1.4414414414414378,2.480728801681842,94.71214211252736,-5.9076880724764465
2022-07-25,7.7844311377245345,-0.5165733964700769,1.1377010592389158,4.795665456222253,1.8052516411378505,4.674740801908439,1.2889572912658798,1.3324708926261364,2.5238797856643735,4.4601355427030365,0.9283947714284535,3.055406883391898,1.2889572912658798,4.759970207867825,1.8052516411378505,13.09278390904478,-21.087716979731784
2022-08-01,3.1623931623931734,-6.822443386701282,1.4610809412981762,7.177823002035089,4.930145083288551,4.176710347547874,3.551756885090218,1.8511426018128496,0.39387971519464493,4.174592391304355,0.3648632906757987,0.6864471842117137,3.551756885090218,6.292657704239901,4.930145083288551,53.47046370524375,12.395497166006987
2022-08-08,0.7663628831814373,1.238390092879249,6.104243659997444,-4.6443600533716545,-0.8449622327486916,-3.6516617585191313,0.055025678650033605,0.32589621459011564,-3.7196318092651226,-3.6339626332778985,0.36685306394852457,-3.2339089481946526,0.055025678650033605,-4.3573965072724485,-0.8449622327486916,36.02506996410626,-34.82860909660693
2022-08-15,6.269270298047291,2.782874617737008,2.20994475138121,5.45718744954522,-0.16785022595222632,1.8295345384682582,0.274977085242889,-1.7366316841579188,3.910351853303018,3.7845336581569633,0.21228616505455378,4.176323352183187,0.274977085242889,4.400788352724261,-0.16785022595222632,-21.827227407584747,6.632506710005348
2022-08-22,-2.765957446808509,4.403451353763765,5.522914218566388,-2.138300586884412,1.6813243662700428,-4.133613481411613,-1.6087751371115067,1.8690400508582394,1.4856711915535392,-2.1664004173051143,2.4826904055390786,0.996662958843153,-1.6087751371115067,-2.7050398265656472,1.6813243662700428,39.730908294760624,1.3093622775311342
2022-08-29,10.40381937537298,-1.4534055286406389,0.5317371937639148,0.010429703796410728,-3.3324853726787063,-3.0594444692937373,-1.9184318097361652,-1.6132051922116863,-1.2558519729508832,-0.5465118216505416,-2.0474415275230973,0.035243843341103975,-1.9184318097361652,-0.8487200350503765,-3.3324853726787063,-26.357428765335445,-17.085759261248533
2022-09-05,-13.072072072072071,0.3903990746096042,2.6501620004984794,-5.776149754927529,-1.6447368421052655,-5.270382503575877,1.6907411792564497,-1.557197678475153,-0.2822095123419577,-5.0478312586908824,-0.7347907350062743,-1.8452459593957804,1.6907411792564497,-5.637759288951749,-1.6447368421052655,-0.7668273173152329,-39.98383440147587
2022-09-12,8.487926209969965,1.080224686734832,-1.1870076615949077,6.473347075995095,2.6220735785953186,4.155961180180956,-0.14903129657226621,3.621134020618566,4.199841515414504,5.273837250335256,2.2309260783429874,4.663944723618085,-0.14903129657226621,5.836784115919547,2.6220735785953186,-6.993708928538068,83.98238032343686
2022-09-19,-14.730607565915166,-1.0045597036192677,-1.1930763350442408,-5.348232848232848,-2.193325511667321,-23.82154882154882,-0.569029850746261,-1.2778261410272385,-2.7087709133048365,-12.181345847649382,-1.4504788066850849,-4.057442932161615,-0.569029850746261,-15.198978559870557,-2.193325511667321,-16.604968762242734,-76.17628914355137
2022-09-26,-22.76495630741654,-2.123065851025552,-4.959796634522395,-10.702322771951023,2.6290360201259633,-12.277470841006755,-5.882352941176472,3.2973262368910072,-2.248194744286469,-10.05210221959273,0.8371588939280583,-4.293820651445424,-5.882352941176472,-11.84985316259446,2.6290360201259633,12.558049609371015,-168.914431294109
2022-10-03,8.471134319698304,-4.5882352941176485,2.9654611001279196,5.294551715656115,-3.7012987012987053,5.990202939118272,-8.014354066985652,-5.451219512195127,0.9290990785164821,4.521536176532992,-4.473783846501456,1.5359477124183174,-8.014354066985652,5.798890617601282,-3.7012987012987053,11.212811495914865,-514.8497224973224
2022-10-10,3.87804225728805,2.3119605425400813,4.461260447255477,4.345032996554332,-1.6587997302764612,1.1554205730885947,0.2925877763328977,0.8641816071198294,-2.4220931109937394,1.5082925640973688,0.5804587414018014,-1.8805462320106714,0.2925877763328977,2.0284202618244596,-1.6587997302764612,-40.49193876580182,19.667818810750283
2022-10-17,1.3903192584963975,-1.2654413980114465,-2.8111147151043347,1.192141937650426,0.6308283049917707,2.4606748906729203,1.8368449486763971,-1.3171355498721282,1.585214970615545,1.6978641708663256,-0.6355824477551231,1.567478912839726,1.8368449486763971,2.10559298135673,0.6308283049917707,-26.46203983226777,-29.725171175363442
2022-10-24,-0.5332656170645045,3.127860848336894,4.572254978306822,5.807522123893816,-1.6489506677568766,-1.4141928908141144,0.8169761273209675,1.6327588441104046,6.120118748572723,3.1679546929384683,1.1036059086412253,5.515698170661376,0.8169761273209675,0.5891920090833613,-1.6489506677568766,50.55547647102525,-29.06177574843317
2022-10-31,-0.357416390094456,1.5978695073235683,2.0851063829787186,13.152117093570315,-0.29097963142580285,3.566813130007751,-5.8513997053252,1.3515236516639106,2.0945412811132824,6.377706617871315,0.6621902046462846,1.8845649322256186,0.9892654178067728,6.363830501235546,-0.29097963142580285,34.95495442109608,-133.3070991953165
2022-11-07,6.354086600051234,-1.9076743847386002,4.585243851604837,5.613046290307677,1.306281267370757,-0.6488644871474825,7.176391683433936,1.446722858221161,0.08431110798845509,2.4565490055545425,0.7801828527373322,0.6094159048967818,4.585243851604837,1.29499498063963,1.306281267370757,-51.54825750577257,157.8266771972941
2022-11-14,16.164779571187673,-3.3402612826603284,-4.244719011558395,3.4512925943746886,0.38408779149519123,9.746294900778697,0.1877346683354153,0.012400793650790831,-2.8501228501228493,4.557457896853867,-0.9845171375829409,-1.1666595572239147,-4.244719011558395,7.708861297127401,0.38408779149519123,38.76312084761886,179.91315728638858
2022-11-21,-3.297386976358352,2.8874212870526828,-4.651404786680546,-1.830866807610998,1.8311013938234533,-0.6408789196612474,0.6662502602539977,1.983880967141971,9.220319387238973,0.9567297238530115,1.8630645459278838,7.917736679686649,0.624349635796051,-1.0108047004390164,1.8311013938234533,-71.92949669451573,-20.204318443048695
2022-11-28,-0.4289084280506228,0.25376921928645935,5.544035796136648,0.055993453073188704,1.6103059581320522,-0.24763879290484736,1.0548086866597695,1.0334346504559333,1.5613628845517535,0.30815619874418054,1.166562926382908,1.3757798752199735,1.0548086866597695,-0.15403205460171598,1.6103059581320522,236.45781993706785,-40.093886085531395
2022-12-05,0.1938401895326347,2.159023228111967,-0.010340192327584763,0.11622901420575982,0.9376650818806231,1.9571618266843727,2.33319688907081,0.5776173285198638,-1.2116474496775331,0.3121645057395206,1.1681871707215574,-1.0829256746094251,2.33319688907081,1.3884271142260651,0.9376650818806231,-24.38235043610897,103.9355007078055
2022-12-12,-1.5262252794497,-3.585483165719283,-4.4260599793174755,0.2106892548480177,-2.43359937197436,0.436013590033979,-0.7299999999999973,-1.3639626704953334,-2.393669634025719,-0.5071294497316026,-2.400821619879989,-2.313199194368565,-0.7299999999999973,0.3672757322559894,-2.43359937197436,-13.66713370302689,-4.99289262841055
2022-12-19,-7.6184239249072245,0.7407407407407307,0.9738151915169801,-0.33038702480048254,-2.4808904385141495,-4.842983593617866,-0.12088244182533181,1.2493934983017985,-3.526550466153222,-2.9904345811405553,-0.103990855407321,-3.9092004001061498,-0.12088244182533181,-3.4685102656925815,-2.4808904385141495,131.99191102119485,105.44180988240677
2022-12-26,5.612003780718333,-0.46518607442976867,2.636090870124286,4.318954754832327,0.3162816281628178,4.733973219575782,2.9349470499243635,0.8482089373427426,0.7002801120448154,3.6502669782835007,0.48125183309444264,1.1418677770224317,2.9349470499243635,4.603455045151161,0.3162816281628178,-2.3509103324075964,-26.685683933181448
