symbol,Unnamed: 0,name,has_intraday,has_eod,acronym
PMBC,8910,Pacific Mercantile Bancorp,False,True,NASDAQ
SFUN,8911,Fang Holdings Ltd,False,True,NYSE
FRAF,8912,Franklin Financial Services Corp,False,True,NASDAQ
OPBK,8913,OP Bancorp,False,True,NASDAQ
IDYA,8914,Ideaya Biosciences Inc,False,True,NASDAQ
CALB,8915,California Bancorp,False,True,OTC
SBFG,8916,SB Financial Group Inc,False,True,NASDAQ
APM,8917,Aptorum Group Ltd - Class A,False,True,NASDAQ
LHSIF,8918,Liberty Health Sciences Inc,False,True,OTC
OVBC,8919,Ohio Valley Banc Corp,False,True,NASDAQ
OESX,8920,Orion Energy Systems Inc,False,True,NASDAQ
ACBM,8921,Acro Biomedical Co Ltd,False,True,OTC
FNRN,8922,First Northern Community Bancorp,False,True,OTC
ATBPF,8923,Antibe Therapeutics Inc,False,True,OTC
MYFW,8924,First Western Financial Inc,False,True,NASDAQ
MBII,8925,Pro Farm Group Inc,False,True,NASDAQ
SBKK,8926,Suncrest Bank,False,True,OTC
XYF,8927,X Financial,False,True,NYSE
MEC,8928,Mayville Engineering Company Inc,False,True,NYSE
OFS,8929,OFS Capital Corp,False,True,NASDAQ
BBF,8930,BlackRock Municipal Income Investment Trust,False,True,NYSE
MCBI,8931,Mountain Comm Bancorp Inc,False,True,OTC
EXMGF,8932,Excelsior Mining Corp,False,True,OTC
FENC,8933,Fennec Pharmaceuticals Inc,False,True,NASDAQ
ANDA,8934,Andina Acquisition Corp III,False,True,NASDAQ
YTRA,8935,Yatra Online Inc,False,True,NASDAQ
RRD,8936,R.R. Donnelley & Sons Company,False,True,NYSE
BCOM,8937,B Communications Ltd,False,True,NASDAQ
MNAT,8938,Marquette National Corp,False,True,OTC
ELVT,8939,Elevate Credit Inc,False,True,NYSE
SB,8940,Safe Bulkers Inc,False,True,NYSE
BCEKF,8941,Bear Creek Mining Corp,False,True,OTC
OPOF,8942,Old Point Financial Corp,False,True,NASDAQ
CRNT,8943,Ceragon Networks Ltd,False,True,NASDAQ
JE,8944,Just Energy Group Inc,False,True,NYSE
AQST,8945,Aquestive Therapeutics Inc,False,True,NASDAQ
GAIA,8946,Gaia Inc - Class A,False,True,NASDAQ
LOVE,8947,Lovesac Company,False,True,NASDAQ
SEAC,8948,Seachange International Inc,False,True,NASDAQ
GALT,8949,Galectin Therapeutics Inc,False,True,NASDAQ
FCCO,8950,First Community Corp,False,True,NASDAQ
SQNS,8951,Sequans Communications S.A,False,True,NYSE
FPRX,8952,Five Prime Therapeutics Inc,False,True,NASDAQ
LQDT,8953,Liquidity Services Inc,False,True,NASDAQ
FFNW,8954,First Financial Northwest Inc,False,True,NASDAQ
CIH,8955,China Index Holdings Ltd,False,True,NASDAQ
APTX,8956,Aptinyx Inc,False,True,NASDAQ
IMV,8957,IMV Inc,False,True,NASDAQ
EARN,8958,Ellington Residential Mortgage REIT,False,True,NYSE
PINE,8959,Alpine Income Property Trust Inc,False,True,NYSE
OBSV,8960,ObsEva SA.,False,True,NASDAQ
HWBK,8961,Hawthorn Bancshares Inc,False,True,NASDAQ
NE,8962,Noble Corp Plc - Class A,False,True,NYSE
TREC,8963,Trecora Resources,False,True,NYSE
DAC,8964,Danaos Corporation,False,True,NYSE
GNC,8965,GNC Holdings Inc,False,True,NYSE
SHSP,8966,SharpSpring Inc,False,True,NASDAQ
DBCP,8967,DELMAR BANCORP,False,True,OTC
OVLY,8968,Oak Valley Bancorp,False,True,NASDAQ
CFRX,8969,ContraFect Corp,False,True,NASDAQ
ZEUS,8970,Olympic Steel Inc,False,True,NASDAQ
PRPL,8971,Purple Innovation Inc - Class A,False,True,NASDAQ
CYAD,8972,Celyad Oncology,False,True,NASDAQ
ENOB,8973,Enochian Biosciences Inc,False,True,NASDAQ
NBSE,8974,NeuBase Therapeutics Inc,False,True,NASDAQ
VTVT,8975,vTv Therapeutics Inc - Class A,False,True,NASDAQ
IVAC,8976,Intevac Inc,False,True,NASDAQ
III,8977,Information Services Group Inc,False,True,NASDAQ
CCRC,8978,China Customer Relations Centers Inc,False,True,NASDAQ
MFIN,8979,Medallion Financial Corp,False,True,NASDAQ
BSBK,8980,Bogota Financial Corp,False,True,NASDAQ
LAIX,8981,LAIX Inc,False,True,NYSE
PWFL,8982,PowerFleet Inc,False,True,NASDAQ
TTI,8983,Tetra Technologies Inc,False,True,NYSE
CBAN,8984,Colony Bankcorp Inc,False,True,NASDAQ
PTOTF,8985,Patriot One Technologies Inc,False,True,OTC
KTYB,8986,Kentucky Bancshares Inc,False,True,OTC
PCTI,8987,PCTEL Inc,False,True,NASDAQ
BELFB,8988,Bel Fuse Inc - Class B,False,True,NASDAQ
LAKE,8989,Lakeland Industries Inc,False,True,NASDAQ
UNB,8990,Union Bankshares Inc,False,True,NASDAQ
SRRA,8991,Sierra Oncology Inc,False,True,NASDAQ
RYAM,8992,Rayonier Advanced Materials Inc,False,True,NYSE
LQDA,8993,Liquidia Corp,False,True,NASDAQ
STND,8994,Standard AVB Financial Corp,False,True,NASDAQ
BPT,8995,BP Prudhoe Bay Royalty Trust,False,True,NYSE
JMEI,8996,Jumei International Holding Ltd,False,True,NYSE
EMYB,8997,Embassy Bancorp Inc,False,True,OTC
EBMT,8998,Eagle Bancorp Montana Inc,False,True,NASDAQ
NNXPF,8999,NanoXplore Inc,False,True,OTC
ALYA,9000,Alithya Group Inc - Class A - Class A (Sub Voting),False,True,NASDAQ
LCUT,9001,Lifetime Brands Inc,False,True,NASDAQ
NBRV,9002,Nabriva Therapeutics Plc,False,True,NASDAQ
HEBT,9003,Hebron Technology Company Ltd,False,True,NASDAQ
INSE,9004,Inspired Entertainment Inc,False,True,NASDAQ
OPES,9005,Opes Acquisition Corp,False,True,NASDAQ
CZWI,9006,Citizens Community Bancorp Inc MD,False,True,NASDAQ
NTOX,9007,Notox Technologies Corp,False,True,OTC
BAF,9008,BlackRock Municipal Income Investment Quality Trus,False,True,NYSE
PHAS,9009,PhaseBio Pharmaceuticals Inc,False,True,NASDAQ
IIN,9010,IntriCon Corporation,False,True,NASDAQ
CVGI,9011,Commercial Vehicle Group Inc,False,True,NASDAQ
SYNL,9012,,False,True,NASDAQ
ALID,9013,Allied Corp,False,True,OTC
FNCB,9014,FNCB Bancorp Inc,False,True,NASDAQ
CMCM,9015,Cheetah Mobile Inc,False,True,NYSE
MRBK,9016,Meridian Corp,False,True,NASDAQ
KODK,9017,Eastman Kodak Company,False,True,NYSE
NIOBF,9018,NioCorp Developments Ltd,False,True,OTC
BGG,9019,Briggs Stratton Corp,False,True,NYSE
SPKE,9020,Spark Energy Inc - Class A,False,True,NASDAQ
PLBC,9021,Plumas Bancorp.,False,True,NASDAQ
CTRC,9022,Centric Brands Inc,False,True,NASDAQ
GSM,9023,Ferroglobe Plc,False,True,NASDAQ
CBAY,9024,Cymabay Therapeutics Inc,False,True,NASDAQ
METC,9025,Ramaco Resources Inc,False,True,NASDAQ
FONR,9026,Fonar Corp,False,True,NASDAQ
SSSS,9028,SuRo Capital Corp,False,True,NASDAQ
TUP,9029,Tupperware Brands Corporation,False,True,NYSE
SREV,9030,ServiceSource International Inc,False,True,NASDAQ
MBIO,9031,Mustang Bio Inc,False,True,NASDAQ
ARAV,9032,Aravive Inc,False,True,NASDAQ
CYCN,9033,Cyclerion Therapeutics Inc,False,True,NASDAQ
DHX,9034,DHI Group Inc,False,True,NYSE
ENBP,9035,ENB Financial Corp,False,True,OTC
CHBH,9036,Croghan Bancshares Inc,False,True,OTC
NUZE,9037,Nuzee Inc,False,True,OTC
PSBQ,9038,PSB Holdings Inc (WI),False,True,OTC
BELFA,9039,Bel Fuse Inc - Class A,False,True,NASDAQ
LMST,9040,Limestone Bancorp Inc,False,True,NASDAQ
NGS,9041,Natural Gas Services Group Inc,False,True,NYSE
SAL,9042,Salisbury Bancorp Inc,False,True,NASDAQ
ASUR,9043,Asure Software Inc,False,True,NASDAQ
IINX,9044,Ionix Technology Inc,False,True,OTC
HPR,9045,HighPoint Resources Corp,False,True,NYSE
BWAY,9046,Brainsway Ltd,False,True,NASDAQ
POETF,9047,POET Technologies Inc,False,True,OTC
PANL,9048,Pangaea Logistics Solutions Ltd,False,True,NASDAQ
VNCE,9049,Vince Holding Corp,False,True,NYSE
ESTE,9050,Earthstone Energy Inc - Class A,False,True,NYSE
IDN,9051,Intellicheck Inc,False,True,NASDAQ
ESSCU,9052,NWTN Inc - Units (1 Ord 1 Right & 1 Warrant),False,True,NASDAQ
OCBI,9053,Orange County Bancorp Inc,False,True,OTC
NWBO,9054,Northwest Biotherapeutics Inc,False,True,OTC
PFLC,9055,Pacific Financial Corp,False,True,OTC
CLSD,9056,Clearside Biomedical Inc,False,True,NASDAQ
TWIN,9057,Twin Disc Incorporated,False,True,NASDAQ
LMPX,9058,Lmp Automotive Holdings Inc,False,True,NASDAQ
MCHX,9059,Marchex Inc - Class B,False,True,NASDAQ
IFRX,9060,InflaRx N.V.,False,True,NASDAQ
TGODF,9061,Green Organic Dutchman Holdings Ltd,False,True,OTC
AGTC,9062,Applied Genetic Technologies Corp,False,True,NASDAQ
ADMS,9063,Adamas Pharmaceuticals Inc,False,True,NASDAQ
KSHB,9064,KushCo Holdings Inc,False,True,OTC
JAX,9065,J. Alexanders Holdings Inc,False,True,NYSE
ACRX,9066,Acelrx Pharmaceuticals Inc,False,True,NASDAQ
ACTG,9067,Acacia Research Corp,False,True,NASDAQ
ERYP,9068,Erytech Pharma,False,True,NASDAQ
ALTM,9069,Altus Midstream Co - Class A,False,True,NASDAQ
NVOS,9070,Novo Integrated Sciences Inc,False,True,OTC
PZN,9071,Pzena Investment Management Inc - Class A,False,True,NYSE
TWI,9072,Titan International Inc,False,True,NYSE
CIZN,9073,Citizens Holding Company,False,True,NASDAQ
AOTVF,9074,Ascot Resources Ltd,False,True,OTC
AVCO,9075,Avalon GloboCare Corp,False,True,NASDAQ
CPTA,9076,Capitala Finance Corp,False,True,NASDAQ
RDCM,9077,Radcom,False,True,NASDAQ
RBKB,9078,Rhinebeck Bancorp Inc,False,True,NASDAQ
MNTX,9079,Manitex International Inc,False,True,NASDAQ
FLXS,9080,Flexsteel Industries Inc,False,True,NASDAQ
EDN,9081,Empresa Distribuidora y Comercial Norte S.A.,False,True,NYSE
EGY,9082,VAALCO Energy Inc,False,True,NYSE
HBIO,9083,Harvard Bioscience Inc,False,True,NASDAQ
PBPB,9084,Potbelly Corp,False,True,NASDAQ
CMRX,9085,Chimerix Inc,False,True,NASDAQ
CRVS,9086,Corvus Pharmaceuticals Inc,False,True,NASDAQ
LYBC,9087,Lyons Bancorp Inc,False,True,OTC
PBBI,9088,PBBI,False,True,NASDAQ
ALEAF,9089,Aleafia Health Inc,False,True,OTC
BAYK,9090,"BAY BANKS OF VIRGINIA, INC.",False,True,OTC
ULBI,9091,Ultralife Corp,False,True,NASDAQ
SMMT,9092,Summit Therapeutics Inc,False,True,NASDAQ
BNCC,9093,BNCCorp Inc,False,True,OTC
LSYN,9094,Liberated Syndication Inc,False,True,OTC
GLMD,9095,Galmed Pharmaceuticals Ltd,False,True,NASDAQ
ALSK,9096,Alaska Communications Systems Group Inc,False,True,NASDAQ
TA,9097,TravelCenters of America Inc,False,True,NASDAQ
SJT,9098,San Juan Basin Royalty Trust,False,True,NYSE
EDAP,9099,EDAP TMS S.A.,False,True,NASDAQ
EFSI,9100,Eagle Financial Services Inc,False,True,OTC
SAMG,9101,Silvercrest Asset Management Group Inc - Class A,False,True,NASDAQ
AGFS,9102,AgroFresh Solutions Inc,False,True,NASDAQ
MDRPF,9103,MIDAS GOLD CORP,False,True,OTC
STG,9104,Sunlands Technology Group,False,True,NYSE
CULP,9105,Culp Inc,False,True,NYSE
ESCA,9106,Escalade Inc,False,True,NASDAQ
HAPP,9107,Happiness Development Group Ltd - Class A,False,True,NASDAQ
PGTK,9108,Pacific Green Technologies Inc,False,True,OTC
VXRT,9109,Vaxart Inc,False,True,NASDAQ
PME,9110,Pingtan Marine Enterprise Ltd,False,True,NASDAQ
RIVE,9111,Riverview Financial Corp,False,True,NASDAQ
CPTP,9112,Capital Properties Inc - Class A,False,True,OTC
WBBW,9113,Westbury Bancorp Inc,False,True,OTC
TCLRY,9114,Vantiva SA,False,True,OTC
MHGU,9115,Meritage Hospitality Group Inc,False,True,OTC
LARK,9116,Landmark Bancorp Inc,False,True,NASDAQ
SVRA,9117,Savara Inc,False,True,NASDAQ
CDTX,9118,Cidara Therapeutics Inc,False,True,NASDAQ
FABK,9119,First Advantage Bancorp,False,True,OTC
SRL,9120,Scully Royalty Ltd,False,True,NYSE
ENZ,9121,Enzo Biochem Inc,False,True,NYSE
XONE,9122,BondBloxx Bloomberg One Year Target Duration US Tr,False,True,NASDAQ
NWHM,9123,New Home Company Inc (The),False,True,NYSE
ALDX,9124,Aldeyra Therapeutics Inc,False,True,NASDAQ
MR,9125,Montage Resources Corp,False,True,NYSE
CPKF,9126,Chesapeake Financial Shares Inc,False,True,OTC
NINE,9127,Nine Energy Service Inc,False,True,NYSE
EMPK,9128,EMPIRE BANCORP INC. (NY),False,True,OTC
ORN,9129,Orion Group Holdings Inc,False,True,NYSE
CTEQF,9130,Sunrise Energy Metals Ltd,False,True,OTC
PACD,9131,Pacific Drilling SA,False,True,NYSE
OPRX,9132,OptimizeRx Corp,False,True,NASDAQ
REFR,9133,Research Frontiers Inc,False,True,NASDAQ
TZOO,9134,Travelzoo,False,True,NASDAQ
GASS,9135,StealthGas Inc,False,True,NASDAQ
SAVA,9136,Cassava Sciences Inc,False,True,NASDAQ
ETON,9137,Eton Pharmaceuticals Inc,False,True,NASDAQ
MRNTF,9138,Medicrea International,False,True,OTC
CKPT,9139,Checkpoint Therapeutics Inc,False,True,NASDAQ
WEBK,9140,Wellesley Bancorp Inc,False,True,NASDAQ
BXC,9141,Bluelinx Hldgs Inc,False,True,NYSE
CSSE,9142,Chicken Soup for the Soul Entertainment Inc - Clas,False,True,NASDAQ
PAACU,9143,Pacific Special Acquisition Corp,False,True,NASDAQ
SVBI,9144,Severn Bancorp Inc,False,True,NASDAQ
SNSS,9145,Sunesis Pharmaceuticals Inc,False,True,NASDAQ
GFED,9146,Guaranty Federal Bancshares Inc,False,True,NASDAQ
GNSS,9147,Genasys Inc,False,True,NASDAQ
GPOR,9148,Gulfport Energy Corp (New),False,True,NASDAQ
GSL,9149,Global Ship Lease Inc - Class A,False,True,NYSE
SGMLF,9150,Sigma Lithium Corporation,False,True,OTC
SDRL,9151,Seadrill Ltd,False,True,NYSE
OTIC,9152,Otonomy Inc,False,True,NASDAQ
BILZF,9153,Ignite International Brands Ltd (Subordinate Votin,False,True,OTC
EPIX,9154,Essa Pharma Inc,False,True,NASDAQ
IRRZF,9155,Integra Resources Corp,False,True,OTC
CBIO,9156,Catalyst Biosciences Inc,False,True,NASDAQ
PHX,9157,PHX Minerals Inc - Class A,False,True,NYSE
CTRA,9158,Coterra Energy Inc,False,True,NYSE
USAP,9159,Universal Stainless & Alloy Products Inc,False,True,NASDAQ
LOMLF,9160,Lion One Metals Ltd,False,True,OTC
CBBI,9161,CBB Bancorp Inc,False,True,OTC
COSO,9162,CoastalSouth Bancshares Inc,False,True,OTC
SANW,9163,S&W Seed Company,False,True,NASDAQ
PTMN,9164,Portman Ridge Finance Corp,False,True,NASDAQ
BBSRF,9165,Bluestone Resources Inc,False,True,OTC
BKSC,9166,Bank Of South Carolina Corp,False,True,NASDAQ
CTGO,9167,Contango Ore Inc,False,True,OTC
NMM,9168,Navios Maritime Partners L.P.,False,True,NYSE
RELI,9169,Reliance Global Group Inc,False,True,OTC
KERN,9170,Akerna Corp,False,True,NASDAQ
PUBC,9171,PureBase Corp,False,True,OTC
BSET,9172,Bassett Furniture Industries Inc,False,True,NASDAQ
HMNF,9173,HMN Financial Inc,False,True,NASDAQ
BSGM,9174,Biosig Technologies Inc,False,True,NASDAQ
NTIC,9175,Northern Technologies International Corp,False,True,NASDAQ
ZYNE,9176,Zynerba Pharmaceuticals Inc,False,True,NASDAQ
NOBH,9177,Nobility Homes Inc,False,True,OTC
MNPR,9178,Monopar Therapeutics Inc,False,True,NASDAQ
CBL,9179,CBL& Associates Properties Inc - New,False,True,NYSE
PBAM,9180,Private Bancorp of America Inc,False,True,OTC
KULR,9181,KULR Technology Group Inc,False,True,OTC
TYCB,9182,Calvin b. Taylor Bankshares Inc,False,True,OTC
PCYG,9183,Park City Group Inc,False,True,NASDAQ
PAVM,9184,PAVmed Inc,False,True,NASDAQ
LIQT,9185,LiqTech International Inc,False,True,NASDAQ
CHPGF,9186,Chesapeake Gold Corp,False,True,OTC
TAKOF,9187,Drone Delivery Canada Corp (Variable Voting),False,True,OTC
VLLX,9188,Valley Republic Bancorp,False,True,OTC
JRVMF,9189,Jervois Global Ltd,False,True,OTC
GARS,9190,Garrison Capital Inc,False,True,NASDAQ
FBTT,9191,First Bankers Trustshares Inc,False,True,OTC
XRF,9192,China Rapid Finance Limited American Depositary Sh,False,True,NYSE
FXNC,9193,First National Corp (Strasburg VA),False,True,NASDAQ
ICMB,9194,Investcorp Credit Management BDC Inc,False,True,NASDAQ
ICTSF,9195,Icts International,False,True,OTC
MCC,9196,Medley Capital Corp,False,True,NYSE
FTSI,9197,FTS International Inc Class A,False,True,NYSE
HARL,9198,Harleysville Financial Corp,False,True,OTC
SCYX,9199,Scynexis Inc,False,True,NASDAQ
REKR,9200,Rekor Systems Inc,False,True,NASDAQ
SNFCA,9201,Security National Financial Corp - Class A,False,True,NASDAQ
SMED,9202,Sharps Compliance Corp,False,True,NASDAQ
RYB,9203,RYB Education Inc,False,True,NYSE
PROBF,9204,Probe Gold Inc,False,True,OTC
MMRGF,9205,Minaurum Gold Inc,False,True,OTC
FFMGF,9206,First Mining Gold Corp,False,True,OTC
BUROF,9207,Burcon Nutrascience Corp,False,True,OTC
ISSC,9208,Innovative Solutions And Support Inc,False,True,NASDAQ
CTST,9209,CANNTRUST HOLDINGS INC,False,True,NYSE
NXTTF,9210,Lifeist Wellness Inc,False,True,OTC
NWYF,9211,Northway Financial Inc,False,True,OTC
STKS,9212,ONE Group Hospitality Inc,False,True,NASDAQ
CLDB,9213,Cortland Bancorp,False,True,NASDAQ
BBGI,9214,Beasley Broadcast Group Inc - Class A,False,True,NASDAQ
VABK,9215,Virginia National Bankshares Corp,False,True,OTC
ASRT,9216,Assertio Holdings Inc,False,True,NASDAQ
GLGDF,9217,Gogold Resources Inc,False,True,OTC
CATB,9218,Astria Therapeutics Inc,False,True,NASDAQ
EACO,9219,Eaco Corp,False,True,OTC
TFFP,9220,Tff Pharmaceuticals Inc,False,True,NASDAQ
VRML,9221,Vermillion Inc,False,True,NASDAQ
EWLU,9222,Merion Inc,False,True,OTC
CWBC,9223,Community West Bancshares,False,True,NASDAQ
CTG,9224,Computer Task Group Inc,False,True,NASDAQ
TRVG,9225,Trivago NV,False,True,NASDAQ
FETM,9226,Fentura Financial Inc,False,True,OTC
LSBK,9227,Lake Shore Bancorp,False,True,NASDAQ
PCLOF,9228,PharmaCielo Ltd,False,True,OTC
HQI,9229,HireQuest Inc,False,True,NASDAQ
XERS,9230,Xeris Biopharma Holdings Inc,False,True,NASDAQ
TC,9231,TuanChe Ltd,False,True,NASDAQ
SKREF,9232,Skeena Resources Ltd,False,True,OTC
INVU,9233,Investview Inc,False,True,OTC
PRTS,9234,CarParts.com Inc,False,True,NASDAQ
DMKBA,9235,Denmark Bancshares Inc - Class A,False,True,OTC
SFBC,9236,Sound Financial Bancorp Inc,False,True,NASDAQ
UBAB,9237,United Bancorporation of Alabama Inc - Class A,False,True,OTC
SURF,9238,Surface Oncology Inc,False,True,NASDAQ
MDNAF,9239,Mandatum Pankki Oyj,False,True,OTC
SABK,9240,South Atlantic Bancshares Inc,False,True,OTC
NUVR,9241,Nuvera Communications Inc,False,True,OTC
TRVI,9242,Trevi Therapeutics Inc,False,True,NASDAQ
HEAR,9243,Turtle Beach Corp,False,True,NASDAQ
WRLS,9244,PENSARE ACQUISITION CORP,False,True,NASDAQ
ATOM,9245,Atomera Inc,False,True,NASDAQ
UTSI,9246,UTStarcom Holdings Corp,False,True,NASDAQ
CURR,9247,Avenir Wellness Solutions Inc,False,True,OTC
SEII,9248,SHARING ECONOMY INTERNATIONAL INC.,False,True,OTC
ENGMF,9249,Enthusiast Gaming Holdings Inc,False,True,OTC
UONE,9250,Urban One Inc - Class A,False,True,NASDAQ
STCN,9251,Steel Connect Inc,False,True,NASDAQ
SESN,9252,Sesen Bio Inc,False,True,NASDAQ
CELP,9253,Cypress Environmental Partners L.P.,False,True,NYSE
LEE,9254,Lee Enterprises Inc,False,True,NYSE
SMTX,9255,SMTC Corp,False,True,NASDAQ
LQMT,9256,Liquidmetal Technologies Inc,False,True,OTC
KBLM,9257,KBL Merger Corp IV,False,True,NASDAQ
PDEX,9258,Pro-Dex Inc (co),False,True,NASDAQ
MAGS,9259,Magal Security Systems,False,True,NASDAQ
MMLP,9260,Martin Midstream Partners LP,False,True,NASDAQ
FMBM,9261,F & M Bank Corp,False,True,OTC
EMKR,9262,Emcore Corp,False,True,NASDAQ
GRRB,9263,Grandsouth Bancorporation,False,True,OTC
NLS,9264,Nautilus Inc,False,True,NYSE
FCUUF,9265,Fission Uranium Corp,False,True,OTC
EQ,9266,Equillium Inc,False,True,NASDAQ
LTRX,9267,Lantronix Inc,False,True,NASDAQ
TOMZ,9268,TOMI Environmental Solutions Inc,False,True,OTC
ONEW,9269,Onewater Marine Inc - Class A,False,True,NASDAQ
EPSN,9270,Epsilon Energy Ltd,False,True,NASDAQ
SGOC,9271,SGOCO Group Ltd,False,True,NASDAQ
BVXV,9272,Biondvax Pharmaceuticals Ltd,False,True,NASDAQ
VOXX,9273,VOXX International Corp - Class A,False,True,NASDAQ
AMXEF,9274,Amex Exploration Inc,False,True,OTC
CMTV,9275,Community Bancorp Inc Vermont,False,True,OTC
AMRB,9276,American River Bancshares,False,True,NASDAQ
PRGX,9277,PRGX Global Inc,False,True,NASDAQ
VCNX,9278,Vaccinex Inc,False,True,NASDAQ
PTI,9279,Proteostasis Therapeutics Inc,False,True,NASDAQ
VERI,9280,Veritone Inc,False,True,NASDAQ
SPRWF,9281,The Supreme Cannabis Company Inc,False,True,OTC
RESN,9282,Resonant Inc,False,True,NASDAQ
TEUM,9283,PARETEUM CORPORATION,False,True,NASDAQ
RNDB,9284,Randolph Bancorp Inc,False,True,NASDAQ
EMMA,9285,Emmaus Life Sciences Incorporation,False,True,OTC
RSSS,9286,Research Solutions Inc,False,True,OTC
LFGP,9287,Ledyard Financial Group Inc,False,True,OTC
SORL,9288,SORL AUTO PARTS INC.,False,True,NASDAQ
HZN,9289,Horizon Global Corp,False,True,NYSE
BFO,9290,BlackRock Florida Municipal 2020 Term Tr,False,True,NYSE
BNTC,9291,Benitec Biopharma Inc,False,True,NASDAQ
GRIN,9292,Grindrod Shipping Holdings Ltd,False,True,NASDAQ
IGAP,9293,Integrity Applications Inc,False,True,OTC
KLFE,9294,"KANNALIFE, INC.",False,True,OTC
PESI,9295,Perma-Fix Environmental Services Inc,False,True,NASDAQ
EDTX,9296,EdtechX Holdings Acquisition Corp II - Class A,False,True,NASDAQ
ALOT,9297,AstroNova Inc,False,True,NASDAQ
CELC,9298,Celcuity Inc,False,True,NASDAQ
XOG,9299,Extraction Oil & Gas Inc - New,False,True,NASDAQ
LIVX,9300,LiveXLive Media Inc,False,True,NASDAQ
STRT,9301,Strattec Security Corp,False,True,NASDAQ
UBCP,9302,United Bancorp Inc (Martins Ferry OH),False,True,NASDAQ
TZAC,9303,Tenzing Acquisition Corp,False,True,NASDAQ
AIRG,9304,Airgain Inc,False,True,NASDAQ
FTK,9305,Flotek Industries Inc,False,True,NYSE
SD,9306,Sandridge Energy Inc New,False,True,NYSE
HERTF,9307,Heritage Cannabis Holdings Corp,False,True,OTC
CSBR,9308,Champions Oncology Inc,False,True,NASDAQ
TREVF,9309,Trevali Mining Corp,False,True,OTC
HUTMF,9310,Hut 8 Mining Corp,False,True,OTC
JFBC,9311,Jeffersonville Bancorp,False,True,OTC
ATIF,9312,ATIF Holdings Ltd,False,True,NASDAQ
VRNA,9313,Verona Pharma Plc,False,True,NASDAQ
IWBB,9314,IWEB Inc,False,True,OTC
TUES,9315,Tuesday Morning Corp,False,True,NASDAQ
ANPC,9316,AnPac Bio-Medical Science Co Ltd,False,True,NASDAQ
CXDC,9317,China XD Plastics Co Ltd,False,True,NASDAQ
NEPH,9318,Nephros Inc,False,True,NASDAQ
AXLA,9319,Axcella Health Inc,False,True,NASDAQ
CPSS,9320,Consumer Portfolio Service Inc,False,True,NASDAQ
CFBI,9321,Community First Bancshares Inc,False,True,NASDAQ
CFBK,9322,CF Bankshares Inc,False,True,NASDAQ
TGA,9323,Transglobe Energy Corp,False,True,NASDAQ
EMCF,9324,Emclaire Financial Corp,False,True,NASDAQ
FFBW,9325,FFBW Inc,False,True,NASDAQ
MSBF,9326,MSB Financial Corp,False,True,NASDAQ
GENTF,9327,G5 Entertainment,False,True,OTC
IMUX,9328,Immunic Inc,False,True,NASDAQ
UONEK,9329,Urban One Inc - Class D,False,True,NASDAQ
HNNA,9330,Hennessy Advisors Inc,False,True,NASDAQ
CCLP,9331,CSI Compressco LP,False,True,NASDAQ
ORGS,9332,Orgenesis Inc,False,True,NASDAQ
IEC,9333,IEC Electronics Corp,False,True,NASDAQ
FET,9334,Forum Energy Technologies Inc,False,True,NYSE
MOST,9335,MobileSmith Inc,False,True,OTC
CWBR,9336,CohBar Inc,False,True,NASDAQ
MLNLF,9337,Millennial Lithium Corp,False,True,OTC
ALMTF,9338,Almonty Industries Inc,False,True,OTC
RCKXF,9339,ROCKY MOUNTAIN DEALERSHIPS INC.,False,True,OTC
MHLD,9340,Maiden Holdings Ltd,False,True,NASDAQ
HHHH,9341,WEALTHBRIDGE ACQUISITION LIMITED,False,True,NASDAQ
UBOH,9342,United Bancshares Inc (OH),False,True,NASDAQ
FEDU,9343,Four Seasons Education (Cayman) Inc,False,True,NYSE
PT,9344,Pintec Technology Holdings Ltd,False,True,NASDAQ
INVE,9345,Identiv Inc,False,True,NASDAQ
NTRB,9346,Nutriband Inc,False,True,OTC
CLPT,9347,ClearPoint Neuro Inc,False,True,NASDAQ
CSU,9348,Capital Senior Living Corp,False,True,NYSE
PFSW,9349,PFSWEB Inc,False,True,NASDAQ
JFK,9350,8i Enterprises Acquisition Corp,False,True,NASDAQ
SNWV,9351,Sanuwave Health Inc,False,True,OTC
AVEO,9352,AVEO Pharmaceuticals Inc,False,True,NASDAQ
MNLO,9353,Menlo Therapeutics Inc,False,True,NASDAQ
FBSS,9354,Fauquier Bankshares Inc,False,True,NASDAQ
TRVN,9355,Trevena Inc,False,True,NASDAQ
WSTG,9356,Wayside Technology Group Inc,False,True,NASDAQ
TACT,9357,Transact Technologies Inc,False,True,NASDAQ
NEOS,9358,Neos Therapeutics Inc,False,True,NASDAQ
ASLN,9359,ASLAN Pharmaceuticals Ltd,False,True,NASDAQ
SOHO,9360,Sotherly Hotels Inc,False,True,NASDAQ
SHLO,9361,Shiloh Industries Inc,False,True,NASDAQ
JFIN,9362,Jiayin Group Inc,False,True,NASDAQ
FLL,9363,Full House Resorts Inc,False,True,NASDAQ
GEC,9364,General Electric Capital Corp,False,True,NASDAQ
KINS,9365,Kingstone Cos. Inc,False,True,NASDAQ
FEIM,9366,Frequency Electronics Inc,False,True,NASDAQ
LUB,9367,Luby`s Inc,False,True,NYSE
ENLV,9368,Enlivex Therapeutics Ltd,False,True,NASDAQ
CHRA,9369,Charah Solutions Inc,False,True,NYSE
UG,9370,United-Guardian Inc,False,True,NASDAQ
