symbol,date,Unnamed: 0,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,exchange
BP.XLON,2022-08-15 00:00:00+00:00,96,433.05,435.45,417.45,425.5,39127412.0,,,425.5,,,1.0,0.0,XLON
BP.XLON,2022-08-12 00:00:00+00:00,97,428.15,435.9444,427.75,430.55,27669642.0,,,430.55,,,1.0,0.0,XLON
BP.XLON,2022-08-11 00:00:00+00:00,98,418.15,428.45,417.1427,427.55,28951622.0,,,427.55,,,1.0,0.0,XLON
BP.XLON,2022-08-10 00:00:00+00:00,99,420.95,425.35,417.05,421.25,33036512.0,,,421.25,,,1.0,0.0,XLON
BP.XLON,2022-08-09 00:00:00+00:00,100,417.4,425.65,415.796,422.55,35054259.0,,,422.55,,,1.0,0.0,XLON
BP.XLON,2022-08-08 00:00:00+00:00,101,412.0,419.6,411.25,416.3,32387876.0,,,416.3,,,1.0,0.0,XLON
BP.XLON,2022-08-05 00:00:00+00:00,102,405.5,414.4,398.9102,411.15,32852567.0,,,411.15,,,1.0,0.0,XLON
BP.XLON,2022-08-04 00:00:00+00:00,103,408.35,420.9,406.8,408.0,45722463.0,,,408.0,,,1.0,0.0,XLON
BP.XLON,2022-08-03 00:00:00+00:00,104,406.45,416.1,402.35,410.7,45516287.0,,,410.7,,,1.0,0.0,XLON
BP.XLON,2022-08-02 00:00:00+00:00,105,404.15,411.1,401.65,403.35,56890872.0,,,403.35,,,1.0,0.0,XLON
BP.XLON,2022-08-01 00:00:00+00:00,106,401.55,404.5,390.9,392.35,38489736.0,,,392.35,,,1.0,0.0,XLON
BP.XLON,2022-07-29 00:00:00+00:00,107,388.55,404.9,386.0838,400.0,43033179.0,,,400.0,,,1.0,0.0,XLON
BP.XLON,2022-07-28 00:00:00+00:00,108,396.25,396.8,385.15,389.4,29641743.0,,,389.4,,,1.0,0.0,XLON
BP.XLON,2022-07-27 00:00:00+00:00,109,390.2,395.25,388.1,393.15,18854898.0,,,393.15,,,1.0,0.0,XLON
BP.XLON,2022-07-26 00:00:00+00:00,110,390.75,395.85,388.55,388.55,19932549.0,,,388.55,,,1.0,0.0,XLON
BP.XLON,2022-07-25 00:00:00+00:00,111,380.55,387.55,374.265,386.7,26887616.0,,,386.7,,,1.0,0.0,XLON
BP.XLON,2022-07-22 00:00:00+00:00,112,387.0,390.6,380.1,383.3,23458999.0,,,383.3,,,1.0,0.0,XLON
BP.XLON,2022-07-21 00:00:00+00:00,113,389.7,394.25,379.1,383.9,32724976.0,,,383.9,,,1.0,0.0,XLON
BP.XLON,2022-07-20 00:00:00+00:00,114,392.0,393.8252,386.7,388.5,25616720.0,,,388.5,,,1.0,0.0,XLON
BP.XLON,2022-07-19 00:00:00+00:00,115,380.55,388.05,379.55,385.6,24842272.0,,,385.6,,,1.0,0.0,XLON
BP.XLON,2022-07-18 00:00:00+00:00,116,380.0,388.9599,380.0,382.35,26996672.0,,,382.35,,,1.0,0.0,XLON
BP.XLON,2022-07-15 00:00:00+00:00,117,367.35,377.15,365.05,373.1,34114019.0,,,373.1,,,1.0,0.0,XLON
BP.XLON,2022-07-14 00:00:00+00:00,118,377.9,380.4,359.2,363.95,52730802.0,,,363.95,,,1.0,0.0,XLON
BP.XLON,2022-07-13 00:00:00+00:00,119,376.25,383.4,372.3,377.2,30297850.0,,,377.2,,,1.0,0.0,XLON
BP.XLON,2022-07-12 00:00:00+00:00,120,385.25,386.0,373.5,377.05,28281427.0,,,377.05,,,1.0,0.0,XLON
BP.XLON,2022-07-11 00:00:00+00:00,121,380.7,386.65,377.7,384.6,26486483.0,,,384.6,,,1.0,0.0,XLON
BP.XLON,2022-07-08 00:00:00+00:00,122,382.9,395.65,382.1813,386.55,28380242.0,,,386.55,,,1.0,0.0,XLON
BP.XLON,2022-07-07 00:00:00+00:00,123,378.6,391.55,377.9,385.25,72009167.0,,,385.25,,,1.0,0.0,XLON
BP.XLON,2022-07-06 00:00:00+00:00,124,381.8,387.75,365.3,368.65,61347664.0,,,368.65,,,1.0,0.0,XLON
BP.XLON,2022-07-05 00:00:00+00:00,125,402.55,402.7,372.25,373.3,59634842.0,,,373.3,,,1.0,0.0,XLON
BP.XLON,2022-07-04 00:00:00+00:00,126,392.7,403.9916,392.0,401.45,27166903.0,,,401.45,,,1.0,0.0,XLON
BP.XLON,2022-07-01 00:00:00+00:00,127,380.25,391.7,377.45,384.5,33414746.0,,,384.5,,,1.0,0.0,XLON
BP.XLON,2022-06-30 00:00:00+00:00,128,389.9,398.5,384.3,388.3,34135488.0,,,388.3,,,1.0,0.0,XLON
BP.XLON,2022-06-29 00:00:00+00:00,129,395.95,408.3,395.95,397.7,38323941.0,,,397.7,,,1.0,0.0,XLON
BP.XLON,2022-06-28 00:00:00+00:00,130,396.0,405.0,395.1,397.05,45148891.0,,,397.05,,,1.0,0.0,XLON
BP.XLON,2022-06-27 00:00:00+00:00,131,382.95,394.1,382.35,391.6,38574776.0,,,391.6,,,1.0,0.0,XLON
BP.XLON,2022-06-24 00:00:00+00:00,132,372.05,387.6,371.5,386.5,43769342.0,,,386.5,,,1.0,0.0,XLON
BP.XLON,2022-06-23 00:00:00+00:00,133,382.2,391.65,375.65,375.65,38560128.0,,,375.65,,,1.0,0.0,XLON
BP.XLON,2022-06-22 00:00:00+00:00,134,384.05,387.58,378.8,383.3,45087734.0,,,383.3,,,1.0,0.0,XLON
BP.XLON,2022-06-21 00:00:00+00:00,135,395.9,400.3,392.55,395.35,33110659.0,,,395.35,,,1.0,0.0,XLON
BP.XLON,2022-06-20 00:00:00+00:00,136,378.85,392.6,377.5,391.5,27175390.0,,,391.5,,,1.0,0.0,XLON
BP.XLON,2022-06-17 00:00:00+00:00,137,401.8,405.2,379.45,379.45,112736651.0,,,379.45,,,1.0,0.0,XLON
BP.XLON,2022-06-16 00:00:00+00:00,138,421.35,424.725,401.9,404.4,52435609.0,,,404.4,,,1.0,0.0,XLON
BP.XLON,2022-06-15 00:00:00+00:00,139,433.3,433.6,422.6,427.4,65418235.0,,,427.4,,,1.0,0.0,XLON
BP.XLON,2022-06-14 00:00:00+00:00,140,432.75,441.3,425.6,434.95,38151606.0,,,434.95,,,1.0,0.0,XLON
BP.XLON,2022-06-13 00:00:00+00:00,141,429.15,431.95,419.35,426.3,41925290.0,,,426.3,,,1.0,0.0,XLON
BP.XLON,2022-06-10 00:00:00+00:00,142,446.65,447.6,435.3,437.45,41141629.0,,,437.45,,,1.0,0.0,XLON
BP.XLON,2022-06-09 00:00:00+00:00,143,451.8,456.0,448.3,448.3,32843599.0,,,448.3,,,1.0,0.0,XLON
BP.XLON,2022-06-08 00:00:00+00:00,144,450.0,452.5247,420.25,451.4,53727922.0,,,451.4,,,1.0,0.0,XLON
BP.XLON,2022-06-07 00:00:00+00:00,145,439.45,449.3356,439.2,446.5,41154382.0,,,446.5,,,1.0,0.0,XLON
BP.XLON,2022-06-06 00:00:00+00:00,146,436.2,444.5,436.2,440.45,34527422.0,,,440.45,,,1.0,0.0,XLON
BP.XLON,2022-06-01 00:00:00+00:00,147,433.35,437.1452,431.3,431.3,40172569.0,,,431.3,,,1.0,0.0,XLON
BP.XLON,2022-05-31 00:00:00+00:00,148,434.7,441.385,431.35,434.25,81713003.0,,,434.25,,,1.0,0.0,XLON
BP.XLON,2022-05-30 00:00:00+00:00,149,430.95,435.6458,429.5075,433.5,65011846.0,,,433.5,,,1.0,0.0,XLON
BP.XLON,2022-05-27 00:00:00+00:00,150,432.15,433.9,425.9,430.65,32495159.0,,,430.65,,,1.0,0.0,XLON
BP.XLON,2022-05-26 00:00:00+00:00,151,428.0,436.4,427.7,435.25,33481598.0,,,435.25,,,1.0,0.0,XLON
BP.XLON,2022-05-25 00:00:00+00:00,152,427.15,431.1,424.0986,427.85,53228926.0,,,427.85,,,1.0,0.0,XLON
BP.XLON,2022-05-24 00:00:00+00:00,153,419.9,425.3189,418.978,423.6,47985717.0,,,423.6,,,1.0,0.0,XLON
BP.XLON,2022-05-23 00:00:00+00:00,154,423.7,428.8,422.6219,428.8,36688339.0,,,428.8,,,1.0,0.0,XLON
BP.XLON,2022-05-20 00:00:00+00:00,155,417.5,424.8,415.4,417.2,32730273.0,,,417.2,,,1.0,0.0,XLON
BP.XLON,2022-05-19 00:00:00+00:00,156,420.7,424.9,409.2,412.7,36236173.0,,,412.7,,,1.0,0.0,XLON
BP.XLON,2022-05-18 00:00:00+00:00,157,421.5,430.9,4.2965,422.35,54058436.0,,,422.35,,,1.0,0.0,XLON
BP.XLON,2022-05-17 00:00:00+00:00,158,422.8,428.85,418.35,421.25,50239312.0,,,421.25,,,1.0,0.0,XLON
BP.XLON,2022-05-16 00:00:00+00:00,159,409.15,420.45,407.05,418.35,26787214.0,,,418.35,,,1.0,0.0,XLON
BP.XLON,2022-05-13 00:00:00+00:00,160,410.0,416.9,402.4,414.7,37755480.0,,,414.7,,,1.0,0.0,XLON
BP.XLON,2022-05-12 00:00:00+00:00,161,403.4,410.1,398.1102,400.15,61562008.0,,,400.15,,,1.0,0.0,XLON
BP.XLON,2022-05-11 00:00:00+00:00,162,407.6,420.45,402.6,419.9,61406223.0,,,419.9,,,1.0,0.0,XLON
BP.XLON,2022-05-10 00:00:00+00:00,163,405.55,411.65,400.15,404.95,51616675.0,,,404.95,,,1.0,0.0,XLON
BP.XLON,2022-05-09 00:00:00+00:00,164,426.25,430.95,404.8,404.8,60642593.0,,,404.8,,,1.0,0.0,XLON
BP.XLON,2022-05-06 00:00:00+00:00,165,419.2,430.75,419.2,426.65,123474108.0,,,426.65,,,1.0,0.0,XLON
BP.XLON,2022-05-05 00:00:00+00:00,166,425.0,427.35,416.65,418.9,44442968.0,,,418.9,,,1.0,0.0,XLON
BP.XLON,2022-05-04 00:00:00+00:00,167,419.65,421.75,410.9,415.9,41282426.0,,,415.9,,,1.0,0.0,XLON
BP.XLON,2022-05-03 00:00:00+00:00,168,405.0,414.25,395.05,414.25,63396724.0,,,414.25,,,1.0,0.0,XLON
BP.XLON,2022-04-29 00:00:00+00:00,169,392.2,393.65,388.0,391.55,57938136.0,,,391.55,,,1.0,0.0,XLON
BP.XLON,2022-04-28 00:00:00+00:00,170,381.8,388.3,378.4,388.05,37864381.0,,,388.05,,,1.0,0.0,XLON
BP.XLON,2022-04-27 00:00:00+00:00,171,378.75,382.8,375.05,378.4,47493218.0,,,378.4,,,1.0,0.0,XLON
BP.XLON,2022-04-26 00:00:00+00:00,172,377.35,381.2,367.9,379.45,41345699.0,,,379.45,,,1.0,0.0,XLON
BP.XLON,2022-04-25 00:00:00+00:00,173,379.15,383.15,368.85,368.85,54164007.0,,,368.85,,,1.0,0.0,XLON
BP.XLON,2022-04-22 00:00:00+00:00,174,395.25,400.15,393.15,393.15,27205157.0,,,393.15,,,1.0,0.0,XLON
BP.XLON,2022-04-21 00:00:00+00:00,175,404.85,405.6,400.2,403.15,31515972.0,,,403.15,,,1.0,0.0,XLON
BP.XLON,2022-04-20 00:00:00+00:00,176,402.8,402.8,398.0,401.15,49148071.0,,,401.15,,,1.0,0.0,XLON
BP.XLON,2022-04-19 00:00:00+00:00,177,403.0,407.7,401.05,401.05,36425671.0,,,401.05,,,1.0,0.0,XLON
BP.XLON,2022-04-14 00:00:00+00:00,178,395.65,400.4,393.95,399.45,62698869.0,,,399.45,,,1.0,0.0,XLON
BP.XLON,2022-04-13 00:00:00+00:00,179,393.35,400.7,392.5,397.35,32960267.0,,,397.35,,,1.0,0.0,XLON
BP.XLON,2022-04-12 00:00:00+00:00,180,389.25,398.0,388.2,395.95,37285814.0,,,395.95,,,1.0,0.0,XLON
BP.XLON,2022-04-11 00:00:00+00:00,181,390.05,393.85,385.45,386.65,35314335.0,,,386.65,,,1.0,0.0,XLON
BP.XLON,2022-04-08 00:00:00+00:00,182,382.65,391.5,382.1,391.5,47088339.0,,,391.5,,,1.0,0.0,XLON
BP.XLON,2022-04-07 00:00:00+00:00,183,376.95,383.7,371.4,377.4,44300730.0,,,377.4,,,1.0,0.0,XLON
BP.XLON,2022-04-06 00:00:00+00:00,184,380.05,384.4,378.2,380.85,44687649.0,,,380.85,,,1.0,0.0,XLON
BP.XLON,2022-04-05 00:00:00+00:00,185,380.25,384.022,377.3,382.9,46922908.0,,,382.9,,,1.0,0.0,XLON
BP.XLON,2022-04-04 00:00:00+00:00,186,378.85,381.55,373.95,377.6,24867956.0,,,377.6,,,1.0,0.0,XLON
BP.XLON,2022-04-01 00:00:00+00:00,187,372.75,378.95,368.9,378.95,23361305.0,,,378.95,,,1.0,0.0,XLON
BP.XLON,2022-03-31 00:00:00+00:00,188,376.7,380.15,374.25,375.35,38382839.0,,,375.35,,,1.0,0.0,XLON
BP.XLON,2022-03-30 00:00:00+00:00,189,375.0,383.35,373.85,382.75,38306780.0,,,382.75,,,1.0,0.0,XLON
BP.XLON,2022-03-29 00:00:00+00:00,190,381.0,387.25,367.1,371.35,43309935.0,,,371.35,,,1.0,0.0,XLON
BP.XLON,2022-03-28 00:00:00+00:00,191,385.85,391.25,379.45,380.9,41439491.0,,,380.9,,,1.0,0.0,XLON
BP.XLON,2022-03-25 00:00:00+00:00,192,385.65,394.1,381.3,391.7,37297286.0,,,391.7,,,1.0,0.0,XLON
BP.XLON,2022-03-24 00:00:00+00:00,193,389.55,394.1043,386.25,389.2,31438455.0,,,389.2,,,1.0,0.0,XLON
BP.XLON,2022-03-23 00:00:00+00:00,194,377.4,390.9,375.45,387.9,55128754.0,,,387.9,,,1.0,0.0,XLON
BP.XLON,2022-03-22 00:00:00+00:00,195,380.0,381.6218,368.55,371.3,43583705.0,,,371.3,,,1.0,0.0,XLON
BP.XLON,2022-03-21 00:00:00+00:00,196,363.5,376.0,363.5,375.0,35529293.0,,,375.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-30 00:00:00+00:00,0,3298.0,3304.0,3278.0,3281.5,762920.0,,,3281.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-29 00:00:00+00:00,1,3312.0,3319.0,3286.5,3304.5,1075785.0,,,3304.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-28 00:00:00+00:00,2,3339.5,3359.5,3326.5,3332.5,2558155.0,,,3332.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-27 00:00:00+00:00,3,3316.5,3316.5,3316.5,3316.5,32636.0,,,3316.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-23 00:00:00+00:00,4,3325.0,3335.0,3307.0,3316.5,694275.0,,,3316.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-22 00:00:00+00:00,5,3304.5,3349.5,3298.0,3319.5,2015124.0,,,3319.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-21 00:00:00+00:00,6,3310.5,3361.5,3296.0,3353.5,2272014.0,,,3299.05,,,1.0,0.0,XLON
BATS.XLON,2022-12-20 00:00:00+00:00,7,3316.5,3323.0,3288.0,3314.5,2372166.0,,,3314.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-19 00:00:00+00:00,8,3307.0,3347.5,3296.5,3332.0,1779969.0,,,3332.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-16 00:00:00+00:00,9,3296.0,3312.0,3231.5,3293.5,6020664.0,,,3293.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-15 00:00:00+00:00,10,3283.5,3297.0,3263.0,3285.0,2930487.0,,,3285.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-14 00:00:00+00:00,11,3243.0,3292.73,3242.0,3268.0,2159228.0,,,3268.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-13 00:00:00+00:00,12,3290.5,3308.8916,3230.5,3252.5,3580476.0,,,3252.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-12 00:00:00+00:00,13,3331.0,3338.5,3300.5996,3307.5,4626982.0,,,3307.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-09 00:00:00+00:00,14,3308.5,3334.0,3279.5,3316.0,2473398.0,,,3316.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-08 00:00:00+00:00,15,3400.0,3410.5,3283.5,3305.0,3733520.0,,,3305.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-07 00:00:00+00:00,16,3418.0,3451.5,3410.0,3410.5,2364128.0,,,3410.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-06 00:00:00+00:00,17,3448.5,3453.0,3417.0,3419.0,2447440.0,,,3419.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-05 00:00:00+00:00,18,3423.5,3434.5,3399.7351,3430.5,2417330.0,,,3430.5,,,1.0,0.0,XLON
BATS.XLON,2022-12-02 00:00:00+00:00,19,3379.0,3429.0,3371.5,3408.0,2093235.0,,,3408.0,,,1.0,0.0,XLON
BATS.XLON,2022-12-01 00:00:00+00:00,20,3403.5,3424.0,3361.5,3391.0,1968731.0,,,3391.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-30 00:00:00+00:00,21,3364.5,3407.0,3355.5,3391.0,5021335.0,,,3391.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-29 00:00:00+00:00,22,3368.0,3374.5,3346.0,3350.5,1801309.0,,,3350.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-28 00:00:00+00:00,23,3279.0,3367.5,3261.5,3358.0,1760751.0,,,3358.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-25 00:00:00+00:00,24,3333.0,3364.5,3330.9983,3355.5,2735213.0,,,3355.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-24 00:00:00+00:00,25,3350.5,3354.6599,3325.5,3327.5,1049244.0,,,3327.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-23 00:00:00+00:00,26,3351.5,3380.5,3337.0,3353.5,1208793.0,,,3353.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-22 00:00:00+00:00,27,3348.0,3352.0,3326.0,3345.5,1590291.0,,,3345.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-21 00:00:00+00:00,28,3305.5,3359.5,3295.5,3349.5,1125366.0,,,3349.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-18 00:00:00+00:00,29,3305.0,3329.5,3291.0,3311.0,2207516.0,,,3311.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-17 00:00:00+00:00,30,3273.5,3297.5,3242.5,3287.0,1548103.0,,,3287.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-16 00:00:00+00:00,31,3230.0,3274.0,3230.0,3256.5,2618621.0,,,3256.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-15 00:00:00+00:00,32,3240.0,3298.0,3217.8,3228.5,2251034.0,,,3228.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-14 00:00:00+00:00,33,3222.5,3293.5,3207.0,3255.5,5404866.0,,,3255.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-11 00:00:00+00:00,34,3287.5,3290.0,3165.9351,3187.0,4301859.0,,,3187.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-10 00:00:00+00:00,35,3376.5,3411.5,3303.0,3316.5,3632069.0,,,3316.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-09 00:00:00+00:00,36,3344.0,3410.0,3344.0,3392.5,1304935.0,,,3392.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-08 00:00:00+00:00,37,3360.5,3375.0,3343.5505,3354.0,1282089.0,,,3354.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-07 00:00:00+00:00,38,3361.5,3389.5,3353.5,3368.0,1246246.0,,,3368.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-04 00:00:00+00:00,39,3353.0,3402.5,3329.5,3376.5,1937003.0,,,3376.5,,,1.0,0.0,XLON
BATS.XLON,2022-11-03 00:00:00+00:00,40,3294.5,3350.0,3289.0,3350.0,1571561.0,,,3350.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-02 00:00:00+00:00,41,3419.5,3419.5,3271.5,3274.0,3435584.0,,,3274.0,,,1.0,0.0,XLON
BATS.XLON,2022-11-01 00:00:00+00:00,42,3469.0,3473.5,3444.5,3465.0,3079058.0,,,3465.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-31 00:00:00+00:00,43,3420.5,3447.5,3404.5,3433.5,1928283.0,,,3433.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-28 00:00:00+00:00,44,3408.0,3428.5,3391.0,3414.5,1282563.0,,,3414.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-27 00:00:00+00:00,45,3434.0,3456.0,3401.0,3414.0,1426214.0,,,3414.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-26 00:00:00+00:00,46,3383.5,3411.5,3350.0,3406.0,1610791.0,,,3406.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-25 00:00:00+00:00,47,3400.0,3419.5,3370.0,3384.0,1496963.0,,,3384.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-24 00:00:00+00:00,48,3333.5,3387.0,3314.5,3379.5,1909306.0,,,3379.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-21 00:00:00+00:00,49,3300.0,3326.5,3247.21,3321.0,2120580.0,,,3321.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-20 00:00:00+00:00,50,3315.0,3336.5,3292.5,3301.0,1735003.0,,,3301.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-19 00:00:00+00:00,51,3289.5,3315.5,3275.0,3303.5,1292794.0,,,3303.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-18 00:00:00+00:00,52,3290.5,3299.0,3265.5,3283.5,1894876.0,,,3283.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-17 00:00:00+00:00,53,3283.0,3318.0,3269.0,3277.0,1414899.0,,,3277.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-14 00:00:00+00:00,54,3320.5,3320.5,3277.5,3281.5,2170407.0,,,3281.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-13 00:00:00+00:00,55,3311.5,3311.5,3241.0,3273.0,2186534.0,,,3273.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-12 00:00:00+00:00,56,3280.0,3334.0,3270.0,3320.0,2428637.0,,,3320.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-11 00:00:00+00:00,57,3318.5,3321.5,3273.0,3279.0,3399578.0,,,3279.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-10 00:00:00+00:00,58,3307.5,3337.5,3300.5,3319.0,2485528.0,,,3319.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-07 00:00:00+00:00,59,3267.5,3323.0,3253.0,3313.5,1695275.0,,,3313.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-06 00:00:00+00:00,60,3283.0,3334.0,3245.0,3266.0,4236236.0,,,3266.0,,,1.0,0.0,XLON
BATS.XLON,2022-10-05 00:00:00+00:00,61,3253.5,3284.5,3219.929,3281.5,3158626.0,,,3281.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-04 00:00:00+00:00,62,3276.5,3286.5,3223.5,3258.5,2896463.0,,,3258.5,,,1.0,0.0,XLON
BATS.XLON,2022-10-03 00:00:00+00:00,63,3192.0,3263.0,3153.0,3244.0,2338601.0,,,3244.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-30 00:00:00+00:00,64,3252.0,3299.5,3226.5,3226.5,3234934.0,,,3226.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-29 00:00:00+00:00,65,3293.5,3331.0,3241.5,3269.5,2737180.0,,,3269.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-28 00:00:00+00:00,66,3367.0,3421.0,3342.0,3392.0,2949801.0,,,3392.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-27 00:00:00+00:00,67,3400.5,3438.0,3374.4663,3379.5,3173179.0,,,3379.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-26 00:00:00+00:00,68,3387.5,3435.78,3341.0,3400.0,3132638.0,,,3400.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-23 00:00:00+00:00,69,3496.0,3497.5,3382.0,3386.5,2541011.0,,,3386.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-22 00:00:00+00:00,70,3446.5,3473.0,3434.5,3463.5,3265973.0,,,3463.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-21 00:00:00+00:00,71,3496.0,3503.5,3446.5,3455.0,2063898.0,,,3455.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-20 00:00:00+00:00,72,3475.0,3519.0,3471.0,3481.5,1680090.0,,,3481.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-16 00:00:00+00:00,73,3418.0,3488.0,3415.0,3450.5,6262727.0,,,3450.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-15 00:00:00+00:00,74,3418.0,3446.0,3414.0,3435.0,1418838.0,,,3435.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-14 00:00:00+00:00,75,3448.5,3472.0,3405.5,3405.5,1973567.0,,,3405.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-13 00:00:00+00:00,76,3507.5,3533.5,3478.5,3495.0,2227583.0,,,3495.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-12 00:00:00+00:00,77,3507.5,3530.5,3486.5,3509.0,2906133.0,,,3509.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-09 00:00:00+00:00,78,3476.0,3536.5,3476.0,3489.0,1701053.0,,,3489.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-08 00:00:00+00:00,79,3444.5,3511.5,3442.0,3476.0,1993316.0,,,3476.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-07 00:00:00+00:00,80,3450.5,3488.5,3446.5,3466.0,2194950.0,,,3466.0,,,1.0,0.0,XLON
BATS.XLON,2022-09-06 00:00:00+00:00,81,3465.0,3491.0,3451.5,3479.5,1571231.0,,,3479.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-05 00:00:00+00:00,82,3440.0,3476.5,3422.5,3471.5,1128436.0,,,3471.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-02 00:00:00+00:00,83,3441.0,3473.0,3400.0,3460.5,1731536.0,,,3460.5,,,1.0,0.0,XLON
BATS.XLON,2022-09-01 00:00:00+00:00,84,3440.0,3473.0,3422.5,3445.5,1983118.0,,,3445.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-31 00:00:00+00:00,85,3471.0,3481.0,3429.5,3451.5,4898011.0,,,3451.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-30 00:00:00+00:00,86,3456.5,3536.5,3448.5,3456.5,1703593.0,,,3456.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-26 00:00:00+00:00,87,3468.5,3487.5,3454.8701,3462.5,4813265.0,,,3462.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-25 00:00:00+00:00,88,3447.0,3478.5,3442.0,3446.0,1094009.0,,,3446.0,,,1.0,0.0,XLON
BATS.XLON,2022-08-24 00:00:00+00:00,89,3436.5,3464.5,3420.0,3452.0,1917498.0,,,3452.0,,,1.0,0.0,XLON
BATS.XLON,2022-08-23 00:00:00+00:00,90,3493.5,3493.5,3412.5,3423.5,2365627.0,,,3423.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-22 00:00:00+00:00,91,3468.0,3516.0,3440.5,3509.0,1757799.0,,,3509.0,,,1.0,0.0,XLON
BATS.XLON,2022-08-19 00:00:00+00:00,92,3437.5,3467.5,3411.0,3465.5,3288651.0,,,3465.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-18 00:00:00+00:00,93,3432.5,3450.0,3405.5891,3437.5,2709060.0,,,3437.5,,,1.0,0.0,XLON
BATS.XLON,2022-08-17 00:00:00+00:00,94,3419.0,3467.5,3414.5,3440.5,3673300.0,,,3440.5,,,1.0,0.0,XLON
